variance,frag_score,split,model,eps,district_type
704565.4955600321,503.2610682571637,equal,ToyDown_analytical,1,block_recom
620805.6326285608,443.4325947346858,equal,ToyDown_analytical,1,block_recom
802686.2471578545,573.3473193984628,equal,ToyDown_analytical,1,block_recom
736996.8484158458,526.4263202970343,equal,ToyDown_analytical,1,block_recom
695674.5415649757,496.9103868321238,equal,ToyDown_analytical,1,block_recom
653393.1250519275,466.70937503709234,equal,ToyDown_analytical,1,block_recom
753495.1672717015,538.2108337655028,equal,ToyDown_analytical,1,block_recom
689858.597849136,492.75614132080597,equal,ToyDown_analytical,1,block_recom
817245.9396166403,583.7470997261886,equal,ToyDown_analytical,1,block_recom
657036.4343340711,469.3117388100629,equal,ToyDown_analytical,1,block_recom
734905.3612653712,524.9324009038371,equal,ToyDown_analytical,1,block_recom
405179.3384421262,289.4138131729547,equal,ToyDown_analytical,1,block_recom
621225.6333183447,443.7325952273853,equal,ToyDown_analytical,1,block_recom
943979.9555998712,674.2713968570583,equal,ToyDown_analytical,1,block_recom
1071676.96921001,765.4835494357164,equal,ToyDown_analytical,1,block_recom
889524.6536853027,635.3747526323546,equal,ToyDown_analytical,1,block_recom
797046.7734385547,569.3191238846832,equal,ToyDown_analytical,1,block_recom
649948.3251056849,464.2488036469173,equal,ToyDown_analytical,1,block_recom
563065.9466346052,402.1899618818569,equal,ToyDown_analytical,1,block_recom
608047.9352824899,434.31995377320135,equal,ToyDown_analytical,1,block_recom
649753.1570658289,464.1093979041647,equal,ToyDown_analytical,1,block_recom
762270.4927776856,544.4789234126332,equal,ToyDown_analytical,1,block_recom
586573.7355946419,418.9812397104605,equal,ToyDown_analytical,1,block_recom
895222.4695353452,639.4446210966745,equal,ToyDown_analytical,1,block_recom
721550.3738212594,515.3931241580389,equal,ToyDown_analytical,1,block_recom
551431.8164966875,393.8798689262113,equal,ToyDown_analytical,1,block_recom
884240.3368740755,631.6002406243407,equal,ToyDown_analytical,1,block_recom
849107.02198798,606.5050157056938,equal,ToyDown_analytical,1,block_recom
733956.5311208963,524.2546650863671,equal,ToyDown_analytical,1,block_recom
522811.75520672236,373.43696800480694,equal,ToyDown_analytical,1,block_recom
681653.1889359532,486.8951349542504,equal,ToyDown_analytical,1,block_recom
748731.1662264634,534.807975876051,equal,ToyDown_analytical,1,block_recom
515500.38713344507,368.21456223817546,equal,ToyDown_analytical,1,block_recom
649822.0576983832,464.158612641709,equal,ToyDown_analytical,1,block_recom
648921.8517841236,463.5156084172306,equal,ToyDown_analytical,1,block_recom
834263.3571526109,595.9023979661538,equal,ToyDown_analytical,1,block_recom
892722.4534601092,637.6588953286494,equal,ToyDown_analytical,1,block_recom
758400.3271663485,541.7145194045388,equal,ToyDown_analytical,1,block_recom
678654.5559722325,484.75325426587835,equal,ToyDown_analytical,1,block_recom
763597.4819600648,545.4267728286147,equal,ToyDown_analytical,1,block_recom
822283.6335864274,587.3454525617292,equal,ToyDown_analytical,1,block_recom
761100.2308943423,543.6430220673843,equal,ToyDown_analytical,1,block_recom
769320.9229312437,549.5149449508918,equal,ToyDown_analytical,1,block_recom
1064815.0547164339,760.5821819403097,equal,ToyDown_analytical,1,block_recom
818228.2510808675,584.4487507720497,equal,ToyDown_analytical,1,block_recom
977314.9908270903,698.0821363050701,equal,ToyDown_analytical,1,block_recom
715291.1122092598,510.92222300661626,equal,ToyDown_analytical,1,block_recom
898569.5232664675,641.8353737617613,equal,ToyDown_analytical,1,block_recom
981073.7606695958,700.7669719068549,equal,ToyDown_analytical,1,block_recom
726215.873869533,518.7256241925242,equal,ToyDown_analytical,1,block_recom
675169.5861774753,482.26399012676484,equal,ToyDown_analytical,1,block_recom
764628.2171187543,546.163012227685,equal,ToyDown_analytical,1,block_recom
699490.1900635414,499.6358500453895,equal,ToyDown_analytical,1,block_recom
438835.83191550826,313.454165653928,equal,ToyDown_analytical,1,block_recom
1057123.9486077542,755.088534719825,equal,ToyDown_analytical,1,block_recom
696189.907499375,497.27850535669364,equal,ToyDown_analytical,1,block_recom
438519.9432559468,313.2285308971076,equal,ToyDown_analytical,1,block_recom
638480.6221954145,456.0575872824355,equal,ToyDown_analytical,1,block_recom
779492.8159528165,556.7805828234457,equal,ToyDown_analytical,1,block_recom
726246.0075992083,518.7471482851417,equal,ToyDown_analytical,1,block_recom
646885.2760670977,462.0609114764987,equal,ToyDown_analytical,1,block_recom
802709.8832119597,573.3642022942602,equal,ToyDown_analytical,1,block_recom
967767.531913374,691.2625227952693,equal,ToyDown_analytical,1,block_recom
563350.5822014436,402.3932730010358,equal,ToyDown_analytical,1,block_recom
713393.4576494775,509.56675546391386,equal,ToyDown_analytical,1,block_recom
697466.3381829928,498.19024155928133,equal,ToyDown_analytical,1,block_recom
854199.2121642607,610.1422944030481,equal,ToyDown_analytical,1,block_recom
517214.38226018,369.43884447155864,equal,ToyDown_analytical,1,block_recom
637298.7292455515,455.21337803253823,equal,ToyDown_analytical,1,block_recom
1140877.0623074337,814.9121873624482,equal,ToyDown_analytical,1,block_recom
828691.0062618896,591.9221473299159,equal,ToyDown_analytical,1,block_recom
877204.430276593,626.5745930547107,equal,ToyDown_analytical,1,block_recom
634644.674883075,453.31762491648715,equal,ToyDown_analytical,1,block_recom
611419.7373301338,436.72838380723545,equal,ToyDown_analytical,1,block_recom
828408.8133049662,591.7205809321177,equal,ToyDown_analytical,1,block_recom
786594.8914651335,561.853493903657,equal,ToyDown_analytical,1,block_recom
872361.9563606933,623.1156831147861,equal,ToyDown_analytical,1,block_recom
583196.2487507777,416.5687491076942,equal,ToyDown_analytical,1,block_recom
789735.8938376487,564.0970670268869,equal,ToyDown_analytical,1,block_recom
604949.7886752631,432.10699191089816,equal,ToyDown_analytical,1,block_recom
773906.3611611373,552.7902579722352,equal,ToyDown_analytical,1,block_recom
694221.4875288953,495.87249109206374,equal,ToyDown_analytical,1,block_recom
614527.855562426,438.94846825887896,equal,ToyDown_analytical,1,block_recom
721472.642765251,515.3376019751855,equal,ToyDown_analytical,1,block_recom
903549.9758219689,645.3928398728339,equal,ToyDown_analytical,1,block_recom
934478.0724713319,667.4843374795284,equal,ToyDown_analytical,1,block_recom
998040.4322912861,712.8860230652049,equal,ToyDown_analytical,1,block_recom
538963.0047083221,384.9735747916657,equal,ToyDown_analytical,1,block_recom
656605.2126258753,469.0037233041954,equal,ToyDown_analytical,1,block_recom
990478.3275072778,707.4845196480462,equal,ToyDown_analytical,1,block_recom
907088.7908331235,647.9205648808176,equal,ToyDown_analytical,1,block_recom
751238.2680186239,536.5987628704453,equal,ToyDown_analytical,1,block_recom
562382.1405774056,401.701528983858,equal,ToyDown_analytical,1,block_recom
1040124.0065109489,742.9457189363934,equal,ToyDown_analytical,1,block_recom
608010.0297880203,434.2928784200103,equal,ToyDown_analytical,1,block_recom
705281.7959927483,503.77271142339026,equal,ToyDown_analytical,1,block_recom
1043035.3588184752,745.0252562989209,equal,ToyDown_analytical,1,block_recom
612410.0317303663,437.435736950263,equal,ToyDown_analytical,1,block_recom
358005.42004175694,255.71815717268132,equal,ToyDown_analytical,1,block_recom
652932.5385023833,466.38038464456105,equal,ToyDown_analytical,1,block_recom
624631.6230120783,446.1654450086143,equal,ToyDown_analytical,1,block_recom
724961.5010415704,517.8296436011206,equal,ToyDown_analytical,1,block_recom
885441.0332112346,632.4578808651705,equal,ToyDown_analytical,1,block_recom
741371.4147916604,529.551010565475,equal,ToyDown_analytical,1,block_recom
628727.1845716442,449.0908461225973,equal,ToyDown_analytical,1,block_recom
893362.0678755887,638.1157627682825,equal,ToyDown_analytical,1,block_recom
1054770.736578779,753.4076689848421,equal,ToyDown_analytical,1,block_recom
782902.01331564,559.215723796886,equal,ToyDown_analytical,1,block_recom
942540.146483305,673.2429617737953,equal,ToyDown_analytical,1,block_recom
902285.956198987,644.4899687135606,equal,ToyDown_analytical,1,block_recom
645975.9576974489,461.41139835532135,equal,ToyDown_analytical,1,block_recom
516081.27180382336,368.6294798598781,equal,ToyDown_analytical,1,block_recom
557707.0491053186,398.36217793236693,equal,ToyDown_analytical,1,block_recom
862514.1010489514,616.081500749251,equal,ToyDown_analytical,1,block_recom
777426.9200186693,555.304942870482,equal,ToyDown_analytical,1,block_recom
1047466.8978236039,748.1906413025723,equal,ToyDown_analytical,1,block_recom
995303.7341818815,710.9312387013471,equal,ToyDown_analytical,1,block_recom
751930.4533932277,537.093180995171,equal,ToyDown_analytical,1,block_recom
861390.2221924721,615.278730137485,equal,ToyDown_analytical,1,block_recom
884023.051964293,631.4450371173562,equal,ToyDown_analytical,1,block_recom
998858.4756281032,713.4703397343643,equal,ToyDown_analytical,1,block_recom
697859.1987190428,498.4708562278908,equal,ToyDown_analytical,1,block_recom
554347.2281677534,395.9623058341098,equal,ToyDown_analytical,1,block_recom
615465.9702798576,439.6185501998976,equal,ToyDown_analytical,1,block_recom
692328.5985345722,494.5204275246886,equal,ToyDown_analytical,1,block_recom
766365.5655206111,547.4039753718638,equal,ToyDown_analytical,1,block_recom
896287.3541389798,640.2052529564121,equal,ToyDown_analytical,1,block_recom
562038.9101736267,401.4563644097345,equal,ToyDown_analytical,1,block_recom
821512.2152406707,586.7944394576231,equal,ToyDown_analytical,1,block_recom
559890.5310767789,399.92180791198797,equal,ToyDown_analytical,1,block_recom
931894.6088600357,665.6390063285988,equal,ToyDown_analytical,1,block_recom
638315.4718349905,455.93962273927883,equal,ToyDown_analytical,1,block_recom
1032683.5710742021,737.6311221958658,equal,ToyDown_analytical,1,block_recom
629683.422081206,449.7738729151453,equal,ToyDown_analytical,1,block_recom
696922.1317444621,497.8015226746203,equal,ToyDown_analytical,1,block_recom
655395.9053137273,468.139932366946,equal,ToyDown_analytical,1,block_recom
600841.8823831312,429.1727731308069,equal,ToyDown_analytical,1,block_recom
947887.496578277,677.0624975559156,equal,ToyDown_analytical,1,block_recom
550373.2354024142,393.12373957315816,equal,ToyDown_analytical,1,block_recom
580450.164869165,414.60726062082335,equal,ToyDown_analytical,1,block_recom
601770.1570748319,429.83582648202804,equal,ToyDown_analytical,1,block_recom
604760.0628710573,431.97147347932884,equal,ToyDown_analytical,1,block_recom
1163829.2229051373,831.3065877893795,equal,ToyDown_analytical,1,block_recom
848194.5354545319,605.8532396103856,equal,ToyDown_analytical,1,block_recom
542682.8932906628,387.6306380647542,equal,ToyDown_analytical,1,block_recom
784733.3420078079,560.5238157198625,equal,ToyDown_analytical,1,block_recom
463312.3705169131,330.93740751207605,equal,ToyDown_analytical,1,block_recom
767351.565247526,548.1082608910873,equal,ToyDown_analytical,1,block_recom
455971.84472455573,325.69417480324506,equal,ToyDown_analytical,1,block_recom
700840.3464142684,500.6002474387635,equal,ToyDown_analytical,1,block_recom
1021860.3692325808,729.9002637375553,equal,ToyDown_analytical,1,block_recom
838137.047655907,598.669319754229,equal,ToyDown_analytical,1,block_recom
931968.0032900091,665.6914309214328,equal,ToyDown_analytical,1,block_recom
730159.6068292832,521.5425763066316,equal,ToyDown_analytical,1,block_recom
902609.4357052739,644.7210255037675,equal,ToyDown_analytical,1,block_recom
544148.0047103058,388.6771462216486,equal,ToyDown_analytical,1,block_recom
660589.4590547482,471.8496136105415,equal,ToyDown_analytical,1,block_recom
655083.9895262269,467.91713537586844,equal,ToyDown_analytical,1,block_recom
686630.9552785509,490.45068234182236,equal,ToyDown_analytical,1,block_recom
716560.9497567357,511.82924982623354,equal,ToyDown_analytical,1,block_recom
426859.803989489,304.8998599925032,equal,ToyDown_analytical,1,block_recom
621178.0449838018,443.69860355986197,equal,ToyDown_analytical,1,block_recom
479799.30600932695,342.7137900066609,equal,ToyDown_analytical,1,block_recom
455480.57488816074,325.3432677772511,equal,ToyDown_analytical,1,block_recom
574950.918486907,410.679227490653,equal,ToyDown_analytical,1,block_recom
627517.3950159883,448.2267107257101,equal,ToyDown_analytical,1,block_recom
960637.3232969802,686.1695166406996,equal,ToyDown_analytical,1,block_recom
726659.4438227422,519.042459873389,equal,ToyDown_analytical,1,block_recom
487451.42343746324,348.179588169614,equal,ToyDown_analytical,1,block_recom
725469.4017886261,518.192429849017,equal,ToyDown_analytical,1,block_recom
574851.6949834361,410.60835355959546,equal,ToyDown_analytical,1,block_recom
806058.0536170786,575.755752583627,equal,ToyDown_analytical,1,block_recom
849858.1939586941,607.0415671133524,equal,ToyDown_analytical,1,block_recom
962702.1612212893,687.6444008723504,equal,ToyDown_analytical,1,block_recom
579196.9432363667,413.71210231168453,equal,ToyDown_analytical,1,block_recom
1055024.5843345737,753.5889888104094,equal,ToyDown_analytical,1,block_recom
666496.042892846,476.06860206631643,equal,ToyDown_analytical,1,block_recom
739907.4156767614,528.5052969119668,equal,ToyDown_analytical,1,block_recom
641187.6826171016,457.9912018693602,equal,ToyDown_analytical,1,block_recom
592741.9369360011,423.3870978114205,equal,ToyDown_analytical,1,block_recom
550678.3690435364,393.3416921739468,equal,ToyDown_analytical,1,block_recom
818913.5744151493,584.93826743939,equal,ToyDown_analytical,1,block_recom
529139.1095044925,377.95650678893213,equal,ToyDown_analytical,1,block_recom
611542.1897581555,436.81584982725326,equal,ToyDown_analytical,1,block_recom
803515.2817356011,573.9394869540005,equal,ToyDown_analytical,1,block_recom
477867.1394302554,341.3336710216074,equal,ToyDown_analytical,1,block_recom
559748.001296219,399.82000092586225,equal,ToyDown_analytical,1,block_recom
839596.8629342921,599.7120449530679,equal,ToyDown_analytical,1,block_recom
621031.2198168368,443.593728440595,equal,ToyDown_analytical,1,block_recom
775184.0997996965,553.7029284283526,equal,ToyDown_analytical,1,block_recom
884643.1064053174,631.887933146657,equal,ToyDown_analytical,1,block_recom
400118.27440358984,285.7987674311394,equal,ToyDown_analytical,1,block_recom
852094.6171725083,608.6390122660788,equal,ToyDown_analytical,1,block_recom
689722.7427893834,492.65910199241455,equal,ToyDown_analytical,1,block_recom
837845.6124765687,598.4611517689702,equal,ToyDown_analytical,1,block_recom
920145.045066331,657.2464607616602,equal,ToyDown_analytical,1,block_recom
861965.9533877228,615.689966705518,equal,ToyDown_analytical,1,block_recom
646649.9831682453,461.8928451201783,equal,ToyDown_analytical,1,block_recom
976120.0550736353,697.2286107668817,equal,ToyDown_analytical,1,block_recom
629400.1323277722,449.5715230912687,equal,ToyDown_analytical,1,block_recom
936878.7943981391,669.199138855814,equal,ToyDown_analytical,1,block_recom
601470.2922302933,429.6216373073455,equal,ToyDown_analytical,1,block_recom
609177.8334830056,435.12702391643063,equal,ToyDown_analytical,1,block_recom
812267.6406531745,580.1911718951252,equal,ToyDown_analytical,1,block_recom
628319.4811659884,448.79962940427714,equal,ToyDown_analytical,1,block_recom
809213.5996368321,578.0097140263059,equal,ToyDown_analytical,1,block_recom
708606.1123633983,506.14722311671426,equal,ToyDown_analytical,1,block_recom
596011.3315966626,425.72237971189946,equal,ToyDown_analytical,1,block_recom
547859.4840219148,391.3282028727919,equal,ToyDown_analytical,1,block_recom
717010.9015106632,512.1506439361841,equal,ToyDown_analytical,1,block_recom
726369.9829345841,518.8357020961304,equal,ToyDown_analytical,1,block_recom
429989.16462973616,307.1351175926754,equal,ToyDown_analytical,1,block_recom
856517.5117579866,611.7982226842721,equal,ToyDown_analytical,1,block_recom
552072.3418846112,394.33738706043613,equal,ToyDown_analytical,1,block_recom
551410.7630191292,393.86483072795033,equal,ToyDown_analytical,1,block_recom
956198.2274768964,682.9987339120684,equal,ToyDown_analytical,1,block_recom
633927.5389168578,452.8053849406199,equal,ToyDown_analytical,1,block_recom
591830.7727738934,422.73626626706385,equal,ToyDown_analytical,1,block_recom
654495.4329544615,467.4967378246094,equal,ToyDown_analytical,1,block_recom
506751.93956705334,361.9656711193231,equal,ToyDown_analytical,1,block_recom
812003.2454511714,580.0023181794113,equal,ToyDown_analytical,1,block_recom
757854.6031497346,541.3247165355267,equal,ToyDown_analytical,1,block_recom
873346.7692637561,623.8191209026855,equal,ToyDown_analytical,1,block_recom
861506.6416652098,615.3618869037197,equal,ToyDown_analytical,1,block_recom
761328.5847435755,543.8061319597007,equal,ToyDown_analytical,1,block_recom
589495.3276369048,421.0680911692175,equal,ToyDown_analytical,1,block_recom
855361.3211466835,610.9723722476332,equal,ToyDown_analytical,1,block_recom
617072.0303469875,440.76573596213126,equal,ToyDown_analytical,1,block_recom
552632.989222007,394.7378494442853,equal,ToyDown_analytical,1,block_recom
1155215.7197184768,825.1540855131934,equal,ToyDown_analytical,1,block_recom
869633.1798351974,621.1665570251372,equal,ToyDown_analytical,1,block_recom
960109.7465248602,685.7926760891838,equal,ToyDown_analytical,1,block_recom
519260.40386662306,370.9002884761567,equal,ToyDown_analytical,1,block_recom
608337.2749651342,434.52662497509925,equal,ToyDown_analytical,1,block_recom
614988.4126802369,439.2774376287402,equal,ToyDown_analytical,1,block_recom
1170090.024835403,835.7785891681502,equal,ToyDown_analytical,1,block_recom
1084512.9122008784,774.6520801434843,equal,ToyDown_analytical,1,block_recom
1111100.785348813,793.6434181062974,equal,ToyDown_analytical,1,block_recom
770804.7416431367,550.5748154593837,equal,ToyDown_analytical,1,block_recom
612176.0810953208,437.26862935380143,equal,ToyDown_analytical,1,block_recom
789986.7526900803,564.2762519214738,equal,ToyDown_analytical,1,block_recom
706308.2222226484,504.5058730161651,equal,ToyDown_analytical,1,block_recom
1015446.240464593,725.318743189,equal,ToyDown_analytical,1,block_recom
877223.1289420844,626.5879492443443,equal,ToyDown_analytical,1,block_recom
1065295.1277754295,760.9250912681653,equal,ToyDown_analytical,1,block_recom
478135.59579711244,341.5254255693638,equal,ToyDown_analytical,1,block_recom
728870.1854065598,520.6215610046919,equal,ToyDown_analytical,1,block_recom
720457.8225094194,514.6127303638737,equal,ToyDown_analytical,1,block_recom
990249.7179335243,707.3212270953702,equal,ToyDown_analytical,1,block_recom
781737.8568887959,558.3841834919898,equal,ToyDown_analytical,1,block_recom
664607.7618035295,474.71982985966974,equal,ToyDown_analytical,1,block_recom
840433.8488550589,600.3098920393322,equal,ToyDown_analytical,1,block_recom
643017.6279838914,459.2983057027805,equal,ToyDown_analytical,1,block_recom
971188.358600698,693.7059704290698,equal,ToyDown_analytical,1,block_recom
666441.4677585165,476.02961982751435,equal,ToyDown_analytical,1,block_recom
560714.6637907217,400.51047413623417,equal,ToyDown_analytical,1,block_recom
659973.4928666278,471.4096377618764,equal,ToyDown_analytical,1,block_recom
666912.6780216545,476.3661985868961,equal,ToyDown_analytical,1,block_recom
447057.83567654644,319.32702548324966,equal,ToyDown_analytical,1,block_recom
477276.58775885863,340.91184839918384,equal,ToyDown_analytical,1,block_recom
952433.8051727875,680.3098608377028,equal,ToyDown_analytical,1,block_recom
477854.38306365156,341.3245593311802,equal,ToyDown_analytical,1,block_recom
844694.343973322,603.3531028380839,equal,ToyDown_analytical,1,block_recom
651600.6911735492,465.4290651239651,equal,ToyDown_analytical,1,block_recom
537577.6922966035,383.98406592614623,equal,ToyDown_analytical,1,block_recom
677426.5510992763,483.87610792805594,equal,ToyDown_analytical,1,block_recom
495908.9903677312,354.2207074055212,equal,ToyDown_analytical,1,block_recom
1136728.3728546523,811.9488377533261,equal,ToyDown_analytical,1,block_recom
414709.47241226316,296.22105172303924,equal,ToyDown_analytical,1,block_recom
785742.5394838696,561.2446710599085,equal,ToyDown_analytical,1,block_recom
599806.3067157528,428.4330762255415,equal,ToyDown_analytical,1,block_recom
402952.6540784843,287.8233243417785,equal,ToyDown_analytical,1,block_recom
605086.4953069262,432.2046395049478,equal,ToyDown_analytical,1,block_recom
800334.520392429,571.6675145660229,equal,ToyDown_analytical,1,block_recom
626187.2478529011,447.2766056092189,equal,ToyDown_analytical,1,block_recom
833052.7529245199,595.0376806603686,equal,ToyDown_analytical,1,block_recom
797604.778860838,569.7176991863182,equal,ToyDown_analytical,1,block_recom
970271.4498702532,693.0510356216087,equal,ToyDown_analytical,1,block_recom
522847.75205018255,373.4626800358435,equal,ToyDown_analytical,1,block_recom
925527.7619360503,661.0912585257431,equal,ToyDown_analytical,1,block_recom
636625.2337786646,454.73230984190167,equal,ToyDown_analytical,1,block_recom
763376.1912882971,545.268708063066,equal,ToyDown_analytical,1,block_recom
965063.1677077389,689.3308340769551,equal,ToyDown_analytical,1,block_recom
763832.7266780076,545.594804770011,equal,ToyDown_analytical,1,block_recom
801790.0775682965,572.7071982630697,equal,ToyDown_analytical,1,block_recom
428775.9002537755,306.26850018126294,equal,ToyDown_analytical,1,block_recom
587608.0494468323,419.7200353191603,equal,ToyDown_analytical,1,block_recom
968250.7965025795,691.6077117875557,equal,ToyDown_analytical,1,block_recom
873175.9696176818,623.6971211554953,equal,ToyDown_analytical,1,block_recom
758874.2285400877,542.0530203857727,equal,ToyDown_analytical,1,block_recom
717875.3417036037,512.7681012168566,equal,ToyDown_analytical,1,block_recom
574779.7920160872,410.5569942972084,equal,ToyDown_analytical,1,block_recom
796909.8323265394,569.221308804667,equal,ToyDown_analytical,1,block_recom
615102.4204427924,439.35887174485384,equal,ToyDown_analytical,1,block_recom
866691.122207901,619.0650872913532,equal,ToyDown_analytical,1,block_recom
749680.8968940235,535.4863549243056,equal,ToyDown_analytical,1,block_recom
1135450.5031691466,811.0360736922455,equal,ToyDown_analytical,1,block_recom
635546.6290453029,453.96187788950147,equal,ToyDown_analytical,1,block_recom
547162.5942730923,390.830424480778,equal,ToyDown_analytical,1,block_recom
610410.4247362553,436.00744624019023,equal,ToyDown_analytical,1,block_recom
557449.7895799899,398.17842112856334,equal,ToyDown_analytical,1,block_recom
787922.2331587744,562.80159511341,equal,ToyDown_analytical,1,block_recom
814549.1176537377,581.8207983240957,equal,ToyDown_analytical,1,block_recom
566887.6689184024,404.9197635131455,equal,ToyDown_analytical,1,block_recom
587596.8002417636,419.71200017269007,equal,ToyDown_analytical,1,block_recom
893778.1250064877,638.412946433211,equal,ToyDown_analytical,1,block_recom
885553.1574116815,632.5379695797753,equal,ToyDown_analytical,1,block_recom
788865.3905567,563.4752789690729,equal,ToyDown_analytical,1,block_recom
734392.2214175132,524.5658724410814,equal,ToyDown_analytical,1,block_recom
686972.5845427642,490.69470324483103,equal,ToyDown_analytical,1,block_recom
758879.7073587538,542.0569338276731,equal,ToyDown_analytical,1,block_recom
612498.4497191047,437.49889265650353,equal,ToyDown_analytical,1,block_recom
812124.0493391403,580.0886066708125,equal,ToyDown_analytical,1,block_recom
856960.3033101495,612.1145023643899,equal,ToyDown_analytical,1,block_recom
740573.1896599339,528.9808497570945,equal,ToyDown_analytical,1,block_recom
719926.1977860148,514.2329984185817,equal,ToyDown_analytical,1,block_recom
682950.7724104852,487.8219802932012,equal,ToyDown_analytical,1,block_recom
863895.5946804085,617.0682819145792,equal,ToyDown_analytical,1,block_recom
1035169.5924457322,739.4068517469574,equal,ToyDown_analytical,1,block_recom
1091887.1718526166,779.9194084661472,equal,ToyDown_analytical,1,block_recom
793656.3472157842,566.8973908684155,equal,ToyDown_analytical,1,block_recom
492452.9897540208,351.75213553858384,equal,ToyDown_analytical,1,block_recom
537401.8638779155,383.8584741985055,equal,ToyDown_analytical,1,block_recom
733350.300985056,523.821643560757,equal,ToyDown_analytical,1,block_recom
912694.0066177795,651.9242904412699,equal,ToyDown_analytical,1,block_recom
764646.7628446721,546.1762591747646,equal,ToyDown_analytical,1,block_recom
871073.5226262363,622.1953733044546,equal,ToyDown_analytical,1,block_recom
995198.940849507,710.8563863210679,equal,ToyDown_analytical,1,block_recom
885199.916087894,632.2856543484972,equal,ToyDown_analytical,1,block_recom
788277.8178583749,563.0555841845553,equal,ToyDown_analytical,1,block_recom
914843.1900736013,653.4594214811414,equal,ToyDown_analytical,1,block_recom
1099227.9462677937,785.1628187627016,equal,ToyDown_analytical,1,block_recom
792074.2639117847,565.7673313655615,equal,ToyDown_analytical,1,block_recom
628596.0434399,448.9971738856453,equal,ToyDown_analytical,1,block_recom
837166.9436929957,597.9763883521363,equal,ToyDown_analytical,1,block_recom
780355.3695127704,557.3966925091149,equal,ToyDown_analytical,1,block_recom
