GEOID10,precinct_assignment
480270201003014,270309
480270201003009,270310
480270201003006,270310
480270208001029,270304
480270233001087,270402
480270202012051,270110
480270234041052,270203
480270201001007,270301
480279800031058,270110
480270212031060,270102
480270234041044,270203
480270234022077,270312
480270202021061,270311
480270203001067,270301
480270218001020,270111
480270202021096,270311
480270202023031,270311
480270233001005,270402
480270201003003,270310
480270208001046,270304
480270218003008,270111
480270214001002,270105
480270233001089,270402
480270234022002,270312
480270201001049,270301
480270234021001,270312
480270214002022,270312
480270231051021,270413
480270202021066,270311
480279800031081,270110
480270234042084,270203
480270201002067,270301
480279800031026,270110
480279800011037,270401
480270220002001,270201
480270202021017,270311
480270234031023,270203
480270201001052,270301
480270215003120,270103
480270234042080,270203
480270234034016,270203
480270201001099,270301
480270220001094,270106
480270201002014,270301
480270201003042,270310
480270234041011,270203
480270234031134,270113
480270202021018,270311
480270202021029,270311
480270234032029,270203
480270234041102,270107
480270219043073,270209
480270214001048,270102
480270215003087,270103
480270201001086,270301
480270215001016,270103
480270233002088,270402
480270234041057,270107
480270213031053,270308
480270215001029,270103
480270203001028,270302
480270233003074,270203
480270220001015,270110
480270233003084,270210
480270218003062,270111
480270234042065,270203
480270231051017,270413
480270234042069,270210
480270219043066,270111
480279800031033,270110
480270202023022,270311
480270216013025,270101
480270214002020,270312
480270209001000,270306
480270232022070,270404A
480270234024036,270108
480270234023066,270108
480270202021170,270104
480270220001121,270201
480270234032032,270203
480270215003119,270103
480270234031123,270113
480270204021003,270301
480279800031078,270110
480270234042031,270203
480270233001077,270402
480270234041081,270107
480270214003017,270105
480270225022003,270409
480270233002066,270402
480270223003000,270204
480270201003046,270310
480270201001087,270301
480270201003033,270310
480270234024021,270108
480270233001037,270402
480279800031063,270110
480270214002030,270312
480270234023024,270108
480270201001145,270310
480270202022003,270104
480270233003014,270210
480270203002024,270315
480270202021102,270311
480270201001121,270301
480270234021029,270312
480270226005024,270204
480270234042154,270203
480270201001124,270309
480270208001043,270304
480270233003081,270409
480270233002054,270402
480270234024014,270108
480270234041072,270107
480270234042117,270203
480270234024003,270108
480270220001003,270110
480270202023003,270311
480270201003010,270309
480270234031074,270203
480270220001028,270110
480270201001000,270301
480270201001135,270309
480270234023060,270108
480270202023012,270311
480270201001063,270301
480270201001058,270301
480270202021051,270311
480270201001024,270301
480270234031144,270203
480270234041049,270203
480270218003039,270111
480270234042150,270203
480270225021006,270207
480270201001012,270301
480270234023029,270108
480270201001051,270301
480270203001029,270302
480270221032006,270106
480270219042001,270202
480279800031099,270110
480270204021001,270301
480270234022057,270312
480270218001053,270111
480270215003025,270103
480270218001011,270111
480270234023068,270108
480279800031056,270110
480270233002079,270402
480270234041064,270108
480270233001025,270402
480270234023033,270108
480270234023030,270108
480270232041003,270110
480270234033010,270203
480270234031081,270203
480270232041001,270110
480270234022000,270312
480270205002016,270303
480270218003030,270111
480270233003071,270402
480270216021060,270103
480270234042153,270203
480270233003098,270409
480270234033020,270203
480270233001063,270402
480270234034007,270203
480270234033029,270203
480270234023070,270108
480270213031034,270317
480270234031097,270203
480270233002108,270402
480270203001016,270302
480270234021087,270312
480270215001015,270102
480270234042043,270209
480270202011046,270104
480270216012058,270102
480270202023141,270311
480270216021069,270103
480270234042040,270203
480270233003092,270210
480270214001031,270102
480270212031037,270305
480270234023041,270108
480270234031132,270203
480270233003095,270203
480270234031022,270203
480270202022070,270104
480270202022001,270104
480270215003040,270103
480270201001105,270309
480270219043051,270203
480270201001146,270310
480270215001000,270102
480270202011044,270104
480270202022000,270104
480270202023064,270311
480270220001031,270110
480270234042001,270111
480270234021004,270312
480270216021056,270101
480270233001075,270402
480270225021040,270206
480270234023042,270108
480270233001029,270402
480270234031121,270203
480270215003008,270103
480270219043077,270209
480270231061009,270405
480270220001119,270201
480270218001103,270111
480270201001065,270301
480270204021076,270307
480270201003072,270310
480270234031016,270113
480279800011057,270401
480270201001098,270301
480270201003085,270310
480279800031057,270110
480270234031019,270203
480270202023047,270311
480270234042181,270402
480270204021044,270304
480270234023105,270107
480270220001004,270110
480270204021041,270304
480270234042008,270203
480270209001022,270308
480270212031112,270317
480270217001012,270101
480270202023046,270311
480270201001131,270309
480270233002015,270401
480270202023103,270311
480270202021022,270311
480270215003074,270103
480270202023091,270311
480270234032063,270203
480270234022001,270312
480270234022010,270312
480270201002029,270301
480270201001048,270301
480270208001045,270304
480270216021051,270103
480270234042138,270203
480270230004003,270408
480270234023045,270108
480270202021105,270311
480270201003053,270309
480270214001003,270105
480270233001000,270402
480270234032008,270203
480270234041060,270108
480279800031053,270110
480270202021044,270110
480270215003085,270103
480270233003069,270402
480270233003089,270203
480270215003115,270103
480270214002017,270312
480270234031146,270203
480270201003029,270309
480270234041066,270107
480270202012047,270104
480270234042163,270203
480270204021005,270301
480270233003073,270402
480270201001114,270301
480270218001055,270111
480279800021015,270401
480270204021036,270304
480270233002033,270401
480270233001086,270402
480270234041019,270203
480270234023086,270107
480270234021020,270312
480270202023128,270311
480270215003004,270103
480270215001027,270103
480270233002024,270401
480270234041073,270107
480270220001005,270110
480270219043054,270209
480270233001006,270402
480270202021104,270311
480270218001189,270203
480270215001006,270102
480270204021010,270301
480270203002007,270315
480270233001076,270402
480270234033031,270203
480270216021043,270103
480270202021168,270110
480270202011057,270104
480270202023126,270104
480270202023110,270104
480270234042003,270203
480270218001185,270203
480270234042183,270210
480270218001036,270111
480270202021062,270311
480270234042046,270203
480270234042068,270203
480270203002072,270102
480270212031102,270102
480270215001028,270103
480270233003085,270203
480270234023077,270107
480270202021178,270104
480270216021007,270101
480270234031082,270111
480270234042124,270203
480270217002000,270101
480270234042076,270203
480270202021042,270311
480270216012039,270103
480270202023132,270311
480270201003083,270310
480270201003079,270304
480270234041016,270203
480270233001043,270402
480270201001056,270301
480270234023076,270107
480270220001081,270201
480270234042118,270203
480270201001091,270301
480270201003082,270309
480270231062000,270405
480270212031011,270305
480270202023056,270311
480270201001103,270309
480270214002014,270312
480270225021018,270206
480270234031067,270203
480270233001060,270402
480270209001033,270304
480270234031142,270203
480270234021011,270312
480270201003069,270310
480270204021034,270309
480270234024017,270108
480270202021158,270311
480270202021032,270110
480270202021001,270311
480279800011003,270413
480270201003004,270310
480270234031104,270113
480270233001001,270402
480270220001065,270101
480270202023023,270311
480270202023058,270311
480270201001148,270309
480270203001008,270315
480270234032091,270203
480270214002008,270304
480270233001036,270402
480270204011008,270301
480270208001033,270304
480270202023072,270311
480270233001069,270402
480270201003050,270309
480270218003052,270111
480270234042133,270203
480270202021173,270104
480270231064012,270413
480270202011000,270104
480270234032031,270203
480279800031085,270110
480270201001118,270301
480270202021065,270311
480270234034050,270203
480270234033002,270203
480270234041117,270107
480270204021012,270304
480270233001020,270402
480270234021052,270312
480270218001078,270111
480270233002035,270402
480270204021031,270304
480270225021053,270408
480270234031012,270113
480279800021013,270401
480270231051005,270413
480270233002122,270402
480270204011015,270301
480270202011041,270104
480270201001102,270301
480270216021040,270103
480270202021138,270311
480270202021033,270110
480279800031041,270110
480270223003002,270204
480270215001036,270103
480270234031020,270203
480279800031090,270110
480270234031153,270113
480270202023028,270311
480279800011062,270401
480270218001182,270111
480270233003044,270210
480270201003008,270310
480270234031107,270113
480270213031037,270317
480270201003045,270310
480270234023000,270108
480270202021142,270311
480270219043025,270209
480270234031025,270203
480270218001172,270111
480270218001081,270111
480270234021012,270312
480270218002078,270111
480270216012038,270102
480270218001064,270111
480270201003087,270310
480270202021004,270311
480270214002018,270312
480270234023074,270107
480270234021035,270312
480270224021036,270210
480270233003068,270402
480270234031076,270203
480270220001073,270111
480270234021003,270312
480270216021053,270103
480270234021023,270312
480270201002083,270301
480270201001129,270309
480270215001001,270102
480270213031022,270317
480270214002010,270312
480279800011021,270401
480270201003073,270310
480270234021031,270312
480270219043053,270209
480270234023037,270108
480270214002007,270304
480270202021114,270311
480270216021042,270103
480270223001018,270204
480270208001021,270307
480270209001002,270306
480270201001144,270310
480270220001000,270110
480270201003027,270309
480270234031155,270113
480270234023043,270108
480270234042119,270203
480270233002000,270401
480270201001139,270310
480270204021068,270304
480270218002080,270111
480270212031094,270305
480270224052014,270207
480270201003001,270310
480270203001001,270301
480270216012060,270103
480270201001026,270301
480270201003056,270309
480270208001004,270307
480270201003074,270310
480270201001023,270301
480270234041059,270107
480279800031069,270110
480270234042085,270210
480270202021012,270311
480270234031128,270203
480270203001017,270315
480270202022023,270104
480270220002025,270201
480270234031115,270203
480270225022000,270210
480270225021054,270408
480279800021008,270401
480270232041005,270110
480270234034047,270203
480270232022076,270404A
480270219043052,270203
480270234042093,270203
480270231051047,270413
480270233001068,270402
480270202023006,270311
480270201001095,270301
480270234021070,270312
480270234031135,270113
480270234042171,270203
480270234034049,270203
480270234042107,270203
480270214003020,270105
480270201003070,270310
480270234032067,270203
480270213031028,270317
480270234033001,270203
480270234031085,270203
480270233003096,270402
480279800011018,270401
480270234031001,270113
480270234023071,270108
480270234042115,270203
480270219043068,270203
480270215001030,270103
480270220001125,270110
480270220001013,270110
480270202011043,270101
480270216012042,270102
480270208001031,270304
480270231064011,270405
480270234042054,270203
480270216021017,270101
480270234042000,270111
480270202021171,270110
480270202021067,270311
480270233001021,270402
480270217003034,270102
480270212021005,270302
480270219041019,270209
480270201001096,270301
480270201003078,270304
480270233003100,270203
480270219043042,270209
480270202021174,270104
480270220001001,270110
480270216012044,270102
480270217002007,270101
480270220001127,270101
480270202012016,270104
480270234021057,270105
480270234021044,270312
480270234023063,270108
480270201001016,270301
480270201001068,270301
480270201001028,270301
480270201001097,270301
480270201003036,270310
480270202023057,270311
480270225021005,270207
480270234023091,270107
480270216013003,270103
480270234031071,270203
480270233003067,270402
480270215003014,270103
480270214001004,270105
480270201001128,270309
480279800031077,270110
480270234041012,270203
480270214002035,270105
480270234031136,270203
480270215001017,270102
480270218001181,270111
480270220003004,270201
480270213031027,270317
480270220001099,270201
480270201003055,270304
480270208001036,270307
480270202023134,270311
480279800031038,270110
480270215003036,270103
480270204021069,270304
480270202021046,270110
480270233001084,270402
480270219042014,270202
480270201001054,270301
480270224022019,270210
480270201001033,270301
480270234021039,270312
480270202023050,270311
480270201001027,270301
480270234042112,270203
480270202023116,270311
480270202022006,270104
480270233002075,270402
480270233003082,270209
480279800031100,270110
480270214002016,270312
480270233001051,270402
480270201003075,270310
480270233002011,270401
480270234041116,270107
480270212023003,270314
480270233003072,270402
480270204021104,270303
480270217004029,270102
480270204021002,270301
480270234024068,270108
480270203002084,270102
480270234021060,270312
480270234023012,270108
480270215003114,270103
480270234021010,270312
480270234031086,270203
480279800031080,270110
480270201002078,270301
480270216021018,270103
480270234031024,270203
480270234042017,270203
480270215003112,270103
480270202023138,270311
480270202023036,270311
480270233001088,270402
480270233001054,270402
480270219043074,270209
480270212011000,270302
480270214001046,270102
480270202023013,270311
480270233003094,270210
480270222003003,270204
480270219043071,270209
480270212031110,270102
480270234042180,270203
480270217003044,270102
480270215003037,270103
480270225021001,270207
480270216012043,270102
480270233003088,270203
480270201002044,270301
480270214002004,270304
480270234024057,270108
480270234031078,270111
480270212012001,270302
480270233003051,270409
480270233002044,270402
480270234042023,270203
480270233002028,270402
480270234042055,270203
480270234042044,270209
480270234041075,270107
480270234021026,270312
480270234041003,270203
480270230004000,270408
480270215001004,270102
480270234023022,270108
480270212031014,270305
480270234023015,270108
480270233003012,270210
480270223004012,270204
480270214002005,270304
480270214001032,270102
480270214001040,270102
480270214001000,270105
480270202021000,270311
480270234041036,270108
480270234023025,270108
480270234041024,270108
480270201001153,270310
480270204021042,270304
480270234042029,270203
480270202021023,270311
480270220003005,270201
480270201001137,270310
480270201001141,270310
480270234031028,270203
480270231061000,270413
480270204021067,270307
480270225021038,270206
480270234041041,270108
480270209001032,270304
480270233001085,270402
480270234041013,270203
480270234042160,270203
480270201001011,270301
480270201003019,270310
480270225023023,270207
480270234031141,270108
480270218001057,270111
480270202023011,270311
480270204011030,270303
480270212021008,270302
480279800031088,270110
480270203001018,270315
480270234023069,270108
480270218002076,270111
480270203002088,270102
480270233001065,270402
480270234031029,270203
480270218001104,270111
480270204021032,270304
480270218002083,270111
480270234042134,270203
480270202011063,270101
480279800031059,270110
480270204011005,270301
480270201003035,270310
480270215002041,270103
480270217003033,270102
480270234042006,270209
480270234032098,270203
480270218001184,270111
480270219033024,270209
480270234042072,270203
480270217002001,270101
480270202011042,270110
480270225011000,270406
480270233003020,270210
480270233003083,270209
480270201003005,270310
480270234031138,270203
480270234031109,270113
480270234042012,270203
480270218001174,270111
480270218001178,270111
480270234023023,270108
480270219043069,270209
480270233003077,270203
480270218001030,270111
480270213022002,270317
480270220001126,270110
480270220001034,270101
480270201001009,270301
480270234023082,270107
480270234023013,270108
480270234021073,270312
480270234041061,270107
480270234021037,270312
480270234042014,270203
480270234042132,270203
480270220001122,270201
480270217002022,270101
480270203002000,270315
480270218001034,270111
480270202023030,270311
480270234021022,270312
480270234033000,270203
480270234042156,270203
480270234041069,270108
480270201001013,270301
480270215003113,270103
480270234031131,270113
480270234031068,270203
480270233001028,270402
480270234022056,270312
480279800031037,270110
480270201003007,270310
480270234023097,270107
480270215003088,270103
480279800031040,270110
480270234021085,270312
480270234021080,270312
480270234021024,270312
480270215001002,270317
480270234021038,270312
480270234024005,270108
480270201003051,270309
480270234042147,270203
480270201001149,270309
480270208002000,270307
480270202021058,270311
480270214001045,270102
480270201001093,270301
480270202023037,270311
480270215001010,270102
480270201001029,270301
480270225021024,270206
480270208001042,270304
480270234032090,270203
480270234042152,270203
480270231052012,270401
480270234023055,270108
480270234023064,270108
480270202023073,270311
480270203001021,270315
480270234042144,270203
480270234041045,270203
480270214001055,270105
480270203001062,270315
480270218001062,270111
480279800011002,270413
480270219041033,270202
480270234041068,270108
480270232041021,270110
480270202023043,270311
480270234042091,270203
480270225021031,270206
480270229001030,270406
480270234031114,270113
480270216021054,270103
480270204011004,270301
480270234032012,270203
480270214001044,270105
480270233002010,270401
480270233001090,270402
480270233001055,270401
480270218001159,270111
480270202023008,270311
480270234032013,270203
480270234023095,270107
480270234042070,270210
480270216021044,270103
480270216012059,270103
480270202023115,270311
480270234023006,270108
480270234042015,270203
480270234042194,270402
480270203002058,270102
480270234032014,270203
480270234042075,270210
480279800031079,270110
480270234021051,270312
480279800011001,270413
480270204021015,270303
480270234022079,270312
480270234031162,270203
480270229001031,270406
480270218003033,270111
480270202023129,270311
480270220001024,270110
480270234042045,270203
480270214001024,270102
480270203002073,270102
480270202021141,270104
480270202021182,270110
480270204021017,270303
480270219043050,270209
480270220001014,270110
480270234021049,270312
480270219043076,270209
480270216012061,270103
480270234042035,270203
480270215003055,270103
480270234023005,270108
480270202023005,270311
480270234041099,270107
480270234041070,270107
480270234041103,270107
480270233003076,270402
480270204021043,270304
480270234022013,270312
480270223004002,270204
480270233002030,270401
480270215003111,270103
480270201003071,270310
480270234021006,270312
480270234031118,270203
480270233002048,270402
480270201003057,270309
480270202023051,270311
480270216021038,270101
480270201003084,270310
480270234021017,270312
480270203001000,270301
480270202021176,270110
480270201001015,270301
480270201001010,270301
480270204021073,270304
480270201001143,270310
480270208001001,270304
480270201003023,270310
480270202021101,270311
480270204021074,270309
480270202021038,270311
480270202021079,270311
480270202023034,270311
480270214002046,270105
480270234023065,270108
480270218003006,270111
480279800031068,270110
480270202012007,270104
480270216021063,270103
480270233002022,270401
480270202021139,270311
480279800031055,270110
480270231052010,270413
480279800011049,270401
480270202021043,270110
480270214003016,270105
480270220001033,270101
480270234041025,270108
480270234023078,270107
480270234023067,270108
480270224042003,270208
480270234041071,270107
480270202021053,270110
480270234031011,270113
480270234022073,270312
480270202023121,270311
480270234021082,270312
480270202021166,270311
480270214001036,270102
480270216021068,270103
480270204021016,270303
480270214003027,270105
480270212013000,270302
480270234042002,270111
480270216011024,270102
480270234021072,270312
480270234042158,270203
480270233001072,270402
480270210006005,270314
480270234023072,270108
480270234031063,270203
480270234031101,270203
480270202021103,270311
480270212031031,270305
480270214001028,270102
480270202012022,270104
480270215003116,270113
480270234042038,270203
480270219043047,270209
480270234042033,270203
480270234021071,270312
480270214002001,270312
480270233003038,270203
480270218001054,270111
480270218003043,270201
480270234031095,270203
480270220001026,270110
480279800031076,270110
480270233001040,270402
480270220001066,270101
480270234033035,270203
480270234031033,270203
480270202021064,270311
480270208001047,270304
480270217001002,270101
480270234021008,270312
480270218001065,270111
480270225021025,270206
480270203001022,270315
480270201003076,270310
480270234042173,270203
480270234042090,270203
480270201001017,270301
480270204021027,270304
480270234023103,270107
480270234021078,270312
480270212031082,270305
480270201001123,270309
480270214002012,270312
480270204021040,270309
480270234023061,270108
480270234034039,270203
480270202023059,270311
480270202021039,270110
480270220001027,270110
480270218002009,270111
480270209001016,270306
480270216015002,270103
480270234021059,270312
480270234023059,270108
480270218003000,270111
480270203002053,270102
480270234031158,270108
480270202021071,270311
480270212031057,270102
480270218001058,270111
480270234024055,270108
480270201003030,270309
480270209001034,270304
480270233002003,270401
480270234031079,270203
480270201001036,270301
480270218001077,270111
480270234021015,270312
480270234021005,270312
480270234034010,270203
480270218001050,270111
480270233003086,270210
480270234031077,270203
480270219043043,270209
480270234021058,270105
480270204011031,270303
480270212031070,270102
480270234023032,270108
480270201003066,270309
480279800011079,270401
480270233001096,270402
480270234041038,270108
480270203001030,270302
480270233002114,270402
480270234041142,270107
480270233002038,270402
480270234031140,270108
480270204021037,270304
480270234031053,270203
480270233003006,270210
480270202023127,270311
480270216021045,270101
480270234042166,270203
480270218003031,270111
480270220001032,270110
480270201003067,270310
480279800011085,270401
480270214001029,270317
480270209001029,270304
480270234034043,270203
480270233003075,270203
480270202012050,270110
480270234032107,270203
480270234042022,270203
480270218001056,270111
480270215003086,270103
480270216021041,270101
480270215003109,270103
480270234031106,270113
480270213031085,270317
480270201003024,270310
480270201003034,270310
480270234042184,270210
480270201003032,270310
480270233003043,270203
480270218002120,270111
480270202021172,270110
480270215003053,270103
480270215003108,270103
480270215003070,270103
480270234042164,270203
480270234041048,270203
480270202023025,270311
480270201002079,270301
480270214002027,270312
480270225022009,270210
480270220001083,270201
480270201003060,270309
480270203002063,270102
480270233003019,270210
480270234042096,270203
480270214001025,270102
480270201003049,270309
480270216013026,270103
480270234023079,270108
480279800011004,270413
480270233002082,270402
480270215002029,270103
480270201001127,270309
480270234021083,270312
480270218002005,270111
480270234031119,270203
480270204021038,270304
480270234021036,270312
480270223001019,270204
480270202023000,270311
480270218002079,270111
480270202023041,270311
480270201001035,270301
480270234023034,270108
480270202021167,270110
480270204021075,270309
480270202023009,270311
480270201001067,270301
480270233001004,270402
480270234034073,270203
480270234031145,270203
480270202023004,270311
480270234041058,270107
480270216021047,270101
480270220001025,270110
480270234032025,270203
480270201003020,270310
480270217003000,270102
480270224032008,270208
480270214003014,270105
480270202021169,270104
480270234023094,270107
480270201002048,270301
480270213022004,270317
480279800011060,270401
480270234021028,270312
480270215003092,270103
480270233001073,270402
480270234042178,270209
480270234034042,270203
480270233003036,270210
480270234042088,270210
480270202021031,270311
480270212021009,270302
480270212031075,270102
480270202023113,270311
480270202023112,270311
480270234023027,270108
480270234021043,270312
480270216021055,270101
480270203001023,270315
480270221052000,270106
480270218001052,270111
480270201001038,270301
480270234034033,270203
480270234042186,270203
480270202023135,270311
480270203001034,270315
480270204021025,270304
480270202022071,270311
480270201001152,270310
480270216011000,270102
480270218001176,270111
480270203001002,270301
480270233003042,270210
480270218001179,270111
480270202012017,270104
480270202021164,270104
480270220001029,270110
480270216021046,270101
480270233002101,270402
480270202021140,270311
480270202021019,270311
480270234021045,270312
480270219033057,270209
480270219043049,270209
480270233002085,270402
480270202022004,270104
480270214002047,270312
480270234042159,270203
480270218002007,270111
480270233001011,270402
480270234041014,270203
480270234021046,270312
480270234021021,270312
480270234031003,270113
480270215003033,270103
480270219043000,270209
480270201001101,270301
480270214002003,270312
480270218002002,270111
480270218001038,270111
480270214001026,270102
480270214002033,270312
480270234021081,270312
480270234021040,270312
480270215003079,270103
480270234031015,270113
480270215003001,270103
480270201001138,270310
480270234022067,270312
480270202023084,270311
480270234021075,270312
480270234031120,270203
480270202023079,270311
480270201001150,270309
480270201003013,270309
480270201001022,270301
480270220001021,270110
480270234031130,270108
480270202023029,270311
480270201001057,270301
480270208001007,270307
480270234041065,270107
480270202023092,270311
480270234022074,270312
480270202023077,270311
480270203001027,270302
480270202021143,270104
480270202012021,270110
480270214003022,270105
480270234041039,270108
480270234023062,270108
480270201001111,270309
480270209001004,270306
480270218001069,270111
480270233002090,270402
480270234042007,270203
480270233003031,270210
480270234042074,270210
480270234041101,270107
480270202023119,270311
480270219043086,270209
480270202021137,270311
480270234023004,270108
480270218001180,270111
480270234021064,270312
480270214001053,270105
480270233002037,270402
480270219043045,270209
480270233001082,270402
480270219033027,270210
480270204011051,270303
480270202023125,270104
480270218001177,270111
480270214001042,270105
480270234042175,270203
480270202021052,270311
480270201001157,270310
480270202022018,270104
480270202011005,270104
480270234032106,270203
480270234023046,270108
480270219043072,270209
480270202012044,270104
480270234023081,270108
480270217002026,270101
480270234042005,270203
480270234021048,270312
480270233001092,270402
480270234034054,270203
480270234042137,270203
480270215003015,270103
480270234041000,270203
480270234041074,270107
480270214002036,270105
480270234023089,270107
480270215003071,270103
480270215003076,270103
480270201001001,270301
480270234033011,270203
480270234021002,270312
480270202023089,270311
480270208001048,270304
480270202021175,270110
480270234041104,270107
480270234042077,270203
480270213031057,270317
480270234041042,270108
480270202022013,270104
480270234021067,270312
480270234032015,270203
480270201003065,270310
480270219043038,270209
480279800031011,270110
480270234031075,270203
480270234023098,270107
480270233003013,270210
480270201001133,270309
480270215003016,270103
480270234023102,270107
480270234022005,270312
480270234031159,270203
480270202021059,270110
480270218001118,270111
480270202023040,270311
480270212031027,270305
480270214002009,270304
480270234021056,270312
480270202023090,270311
480270234042148,270203
480270204021066,270307
480270202021006,270311
480270234032011,270203
480279800031098,270110
480270218002016,270111
480270204011012,270301
480270201003041,270310
480270234041006,270203
480270234042140,270203
480270201003054,270309
480270204011026,270302
480270201002080,270301
480270218003005,270111
480270216021062,270103
480270201002000,270301
480270218001144,270111
480270234031133,270203
480270234042177,270203
480270234021025,270312
480270234042125,270203
480270202023033,270311
480270217002003,270101
480270233003049,270409
480270234023038,270108
480270202022016,270104
480270219033000,270209
480270234042161,270203
480270234021019,270312
480270201001108,270301
480270234042172,270203
480270204011023,270303
480270204011024,270303
480270201001113,270301
480270234021053,270312
480270214001016,270317
480270213021047,270313
480270202023120,270311
480270215003110,270103
480270215003005,270103
480270215001026,270102
480270202022077,270110
480270231071000,270408
480270202023016,270311
480270212031116,270317
480270212031008,270305
480270219041032,270202
480270202022002,270104
480270216021052,270103
480270222003005,270204
480270202021049,270110
480270234042078,270203
480270217002002,270101
480270233002005,270401
480270214001041,270105
480270234023031,270108
480270234031000,270113
480270216021058,270101
480270202023108,270104
480270231081015,270405
480270233003000,270210
480270231051009,270413
480270204021011,270304
480270233003046,270409
480270233001057,270402
480270234023085,270107
480270201003039,270310
480270201003022,270310
480270220001058,270101
480270234023104,270107
480270218001099,270111
480270219043067,270111
480270217004000,270102
480270234031163,270203
480270204011025,270302
480270233003007,270210
480270233003025,270210
480270233001061,270402
480270234042030,270203
480270215003012,270103
480270201001094,270301
480270234031148,270108
480270204021046,270307
480279800011061,270401
480270201001014,270301
480270234042165,270203
480270201003018,270310
480279800031036,270110
480270232022131,270404A
480270218003048,270111
480270233001003,270402
480270220001002,270110
480270201003017,270310
480270208001037,270304
480270218001096,270111
480270220001069,270101
480279800011010,270413
480270234021007,270312
480270201003088,270304
480270234021055,270312
480270201001060,270301
480270234021054,270312
480270234023019,270108
480270202023021,270311
480270202021060,270311
480270234031018,270113
480270214002002,270312
480270201003021,270310
480270234041010,270203
480270202022007,270104
480270234042167,270203
480270234041043,270107
480270202022073,270110
480270216013002,270101
480270233001052,270402
480270234042157,270203
480270234031027,270103
480270215003007,270103
480270216021039,270101
480270234033024,270203
480270214003002,270105
480270233003028,270210
480270234032064,270203
480270202022009,270104
480270201002017,270301
480270202023014,270311
480270201001034,270301
480270234031092,270203
480270204021047,270303
480270234022072,270312
480270234024022,270108
480270214001027,270102
480270215003073,270103
480270202012068,270110
480270234023096,270107
480270218003051,270111
480270234042122,270203
480270218001170,270111
480270218001035,270111
480270202011045,270104
480270202021156,270311
480270214001030,270102
480270202022021,270104
480270233001026,270402
480270202021177,270110
480270234023026,270108
480270234022012,270312
480270202021047,270110
480270234031084,270203
480270220001012,270110
480270234031096,270203
480270215003003,270103
480270234023040,270108
480270216011025,270102
480270234042071,270210
480270215003056,270103
480270212031071,270102
480270234034052,270203
480270234034051,270203
480270234021009,270312
480270234021034,270312
480270233002006,270401
480270234042020,270203
480270234031035,270203
480270223001035,270204
480270220001079,270201
480270201001085,270301
480270234023056,270108
480270234042105,270203
480270201003040,270310
480270204021028,270304
480270204021077,270307
480279800031044,270110
480270234021000,270312
480270215003090,270103
480270233001042,270402
480270215002004,270103
480270201003043,270310
480270203002026,270315
480270234031139,270203
480270234041047,270203
480270234031116,270203
480270219043027,270209
480270204021024,270304
480270233003030,270210
480270215003017,270103
480270220001123,270201
480270234021090,270312
480270201001021,270301
480270213031000,270308
480270214002006,270304
480279800031042,270110
480270219043085,270203
480270203002064,270102
480270231051003,270413
480270233003099,270203
480270234023003,270108
480270234042131,270203
480270220001020,270110
480270231052004,270413
480270203001006,270302
480270203001014,270302
480270201003025,270309
480270233002001,270401
480270220003003,270201
480270234021066,270312
480270216015021,270103
480270220001017,270110
480270219041014,270202
