GEOID10,precinct_assignment
480396617002115,390006
480396642003055,390038
480396641005114,390008
480396620004052,390049
480396617002102,390006
480396620005080,390010
480396620004028,390010
480396636003030,390022
480396645013050,390033
480396631004067,390030
480396617001422,390038
480396617001299,390038
480396621001109,390005
480396644002117,390017
480396627002097,390014
480396645013089,390033
480396632001027,390045
480396645011066,390033
480396609002007,390036
480396645013038,390033
480396645012028,390020
480396645011046,390033
480396641005021,390008
480396640001005,390048
480396641005155,390008
480396643003007,390008
480396618002253,390057
480396617001312,390038
480396626003021,390002
480396641005060,390024
480396641005031,390008
480396645011067,390033
480396645015027,390033
480396645011061,390033
480396642002234,390008
480396631003016,390030
480396642002115,390008
480396619002044,390021
480396637002017,390022
480396634001053,390043
480396641004025,390024
480396617001315,390038
480396642002071,390008
480396617002266,390006
480396621001028,390005
480396617002330,390038
480396631003002,390030
480396640002059,390048
480396641005110,390008
480396644002052,390017
480396640002029,390048
480396617001161,390006
480396641005148,390008
480396644002019,390017
480396620004003,390010
480396645011068,390033
480396645011064,390033
480396645014011,390033
480396617001397,390038
480396642001198,390019
480396642003103,390038
480396643003019,390007
480396627002111,390014
480396629003037,390032
480396641005101,390008
480396636001021,390022
480396617001333,390038
480396642003138,390038
480396631004056,390030
480396619001165,390021
480396645012026,390020
480396617002345,390038
480396641005073,390024
480396617001351,390038
480396620003001,390002
480396617001323,390038
480396642002147,390008
480396642002117,390008
480396617001252,390038
480396617002307,390038
480396617001371,390038
480396644002164,390017
480396642001395,390019
480396642003147,390038
480396619002190,390009
480396625001140,390031
480396619001154,390021
480396617001334,390038
480396619001141,390021
480396617002072,390006
480396619001092,390021
480396643003009,390007
480396628005039,390014
480396631004070,390030
480396619003072,390009
480396626003003,390002
480396642002084,390008
480396617001318,390038
480396645011081,390033
480396645011051,390033
480396645012013,390020
480396620004051,390049
480399900000001,390038
480396641005154,390008
480399900000009,390017
480396644002211,390017
480396644002193,390017
480396617001286,390038
480396644002177,390017
480396645011057,390033
480396630003000,390004
480396609003017,390034
480396645011044,390033
480396617001322,390038
480396631001061,390024
480396607022122,390058
480396625001125,390031
480396630002005,390004
480396645012024,390020
480396642001172,390019
480396645011050,390033
480396642002055,390008
480396642003075,390038
480396617001459,390006
480396617001452,390038
480396617001287,390038
480396642003049,390038
480396617002371,390006
480396644002200,390017
480396617001259,390038
480396617001117,390006
480396617001198,390038
480396617001317,390038
480396645013061,390033
480396606021046,390068
480396624004065,390015
480396619003055,390009
480396619001184,390021
480396641005160,390024
480396621001138,390005
480396642002032,390008
480396617002364,390006
480396617001390,390038
480396634001051,390043
480396615013003,390034
480396603003001,390061
480396617001388,390038
480396645011054,390033
480396644002145,390017
480396618002068,390011
480396642003026,390038
480396617001254,390038
480396620004010,390010
480396617001417,390038
480396632001012,390045
480399900000006,390017
480396617002300,390038
480396644002136,390017
480396619001183,390021
480396642002063,390008
480396642002067,390008
480396645012042,390007
480396631004053,390030
480396618001037,390011
480396606021050,390068
480396636001014,390022
480396645013009,390033
480396642002024,390008
480396619003073,390009
480396641004000,390001
480396641004026,390024
480396630003005,390004
480396640002044,390048
480396644002056,390017
480396645011063,390033
480396626003010,390002
480396617002311,390038
480396617002106,390006
480396617002176,390006
480396617001327,390038
480396642001301,390008
480396644002017,390017
480396642001010,390008
480396643005000,390007
480396627002103,390014
480396609002000,390036
480396619002082,390021
480396642003059,390038
480396641005016,390008
480396617001401,390038
480396641005000,390008
480396631004073,390030
480396642003057,390038
480396630004027,390004
480396631004017,390030
480396640002046,390048
480396644002233,390033
480396617001391,390038
480396617001331,390038
480396621003040,390055
480396617001338,390038
480396644002144,390017
480396619001164,390021
480396641005112,390008
480396619003044,390009
480396617002269,390006
480396641004001,390001
480396624003096,390015
480396617002293,390038
480396629001001,390032
480396629004055,390004
480396620001025,390049
480396641005024,390008
480396621001003,390005
480396645013092,390033
480396624004001,390015
480396631002046,390030
480396642001403,390008
480396642001292,390008
480396642002070,390008
480396620005021,390010
480396641005117,390008
480396631001062,390024
480396624003063,390015
480396627002001,390002
480396625001020,390031
480396625001030,390031
480396642003142,390038
480396645011043,390033
480396607022116,390058
480396644002184,390017
480396617001379,390038
480396644002123,390017
480396608013015,390047
480396627001035,390014
480396641005165,390024
480396631003019,390030
480396644002205,390017
480396642001211,390008
480396617001384,390038
480396617001265,390038
480396642003176,390038
480396642001141,390019
480396644002150,390017
480396642003122,390038
480396617001460,390006
480396619003068,390005
480399900000010,390033
480396644002062,390017
480396642003165,390038
480396642003058,390038
480396642003034,390038
480396607022121,390058
480396641004035,390024
480396619002163,390009
480396631001008,390031
480396619003053,390009
480396640002045,390048
480396642001397,390019
480396630002010,390004
480396641005106,390008
480396642002233,390008
480396642003053,390038
480396630003007,390004
480396619002143,390009
480396645013048,390033
480396628001048,390014
480396642002023,390008
480396617001400,390038
480396642001083,390008
480396617001395,390038
480396617001463,390006
480396629003034,390032
480396619001179,390021
480396617002001,390006
480396642002045,390008
480396619003054,390009
480396619001143,390021
480396642001303,390008
480396617001362,390038
480396642001090,390008
480396642002116,390008
480396641005019,390008
480396631001038,390024
480396617001328,390038
480396641005115,390008
480396620002014,390002
480396641004003,390001
480396642001310,390008
480396641005026,390008
480396641005141,390008
480396617001335,390038
480396617001413,390038
480396642002041,390008
480396617001204,390006
480396620004026,390010
480396642002038,390008
480396641005027,390008
480396619003076,390009
480396641005076,390024
480396642003222,390038
480396617001374,390038
480396625001034,390005
480396645011083,390033
480396624004071,390015
480396617001372,390038
480396642003047,390038
480396629001005,390032
480396617001218,390038
480396621001043,390005
480396605002078,390026
480396642001375,390008
480396617002372,390006
480396618001056,390011
480396617001215,390038
480396620005028,390010
480396644002129,390017
480396617001243,390038
480396625001029,390031
480396620004001,390010
480396644002115,390017
480396642002000,390008
480396645012053,390007
480396642002064,390008
480396619002063,390021
480396644002207,390017
480396645011059,390033
480396642003152,390038
480396644002005,390017
480396645013056,390033
480396644002220,390017
480396616012038,390025
480396642003048,390038
480396621001139,390005
480396632003017,390045
480396642003014,390038
480396617002070,390006
480396642003077,390038
480396642003037,390038
480396645011047,390033
480396644002087,390017
480396644002121,390017
480396644002026,390017
480396619001087,390021
480396620001017,390049
480396642001439,390008
480396621001085,390005
480396636001000,390022
480396617001346,390038
480396626003002,390002
480396641005086,390024
480396620003012,390002
480396617001313,390038
480396640002050,390048
480396621001033,390005
480396617002268,390006
480396624004009,390015
480396606021047,390068
480396645013079,390017
480396617002026,390006
480396615022002,390040
480396643003006,390008
480396617002120,390006
480396642001434,390019
480396617001305,390038
480396617001300,390038
480396640002010,390024
480396621002039,390055
480396631003010,390030
480396641005012,390008
480396642002082,390008
480396606014011,390029
480396621001017,390005
480396631004091,390030
480396617001216,390038
480396643002107,390017
480396620001026,390049
480396642003084,390038
480396642003035,390038
480396641005097,390024
480396626002009,390002
480396617002316,390038
480396644002106,390017
480396617001278,390038
480396641005083,390024
480396641005025,390008
480396617001137,390006
480396643003000,390007
480396625001120,390031
480396642002099,390008
480396645012045,390007
480399900000005,390017
480396631002023,390024
480396617001373,390038
480396617001403,390038
480396625001137,390030
480396642002039,390008
480396642001394,390019
480396617001231,390038
480396609001001,390036
480396618002106,390057
480396617001405,390038
480396621002062,390055
480396619002099,390021
480396641005121,390024
480396642001410,390008
480396606021051,390068
480396618002008,390011
480396619002058,390021
480396641005013,390008
480396642003020,390038
480396644002158,390017
480396619001150,390021
480396619001196,390021
480396644002179,390017
480396642001345,390008
480396628006000,390014
480396645012046,390007
480396642001275,390008
480396641005126,390008
480396636001011,390022
480396636002007,390022
480396617001368,390038
480396617001393,390038
480396621001012,390005
480396620001020,390049
480396631004062,390030
480396641005046,390024
480396641005022,390008
480396621001000,390005
480396621001070,390005
480396625001126,390031
480396642003054,390038
480396617002324,390038
480396642002238,390008
480396637001043,390024
480396618001060,390011
480396617001129,390006
480396617002065,390006
480396642002069,390008
480396617002334,390038
480396642002035,390008
480396642001349,390008
480396621002004,390055
480396625001038,390031
480396619001075,390021
480396634001054,390043
480396644002055,390017
480396642003019,390038
480396642003024,390038
480396620001003,390049
480396645012029,390020
480396619001159,390021
480396617001298,390038
480396642003051,390038
480396642003018,390038
480396617002294,390038
480396625001044,390005
480396617002073,390006
480396644002116,390017
480396644002146,390017
480396644002212,390017
480396642001367,390008
480396617002314,390038
480396632001021,390045
480396619002187,390009
480396642002135,390008
480396642001028,390008
480396642002100,390008
480396641005063,390024
480396641005062,390024
480396617001154,390006
480396642001077,390048
480396619002033,390021
480396640002013,390024
480396642002235,390008
480396642001017,390008
480396642001078,390008
480396644002074,390017
480396642002056,390008
480396642002065,390008
480396631002047,390030
480396631003012,390030
480396619003021,390009
480396625001075,390005
480396644002096,390017
480396641005113,390008
480396642002048,390008
480396625001110,390030
480396644001000,390017
480396641005002,390008
480396634001055,390043
480396640002011,390024
480396630004012,390004
480396625001037,390031
480396631004016,390030
480396617002107,390006
480396642001140,390019
480396642001020,390008
480396632002015,390045
480396631004054,390030
480396644002097,390017
480396642002104,390008
480396617001424,390038
480396644002000,390038
480396617002291,390038
480396617002326,390038
480396622001063,390015
480396624004008,390015
480396641005139,390008
480396620004015,390010
480396621001026,390005
480396642002236,390008
480396642002074,390008
480396642001291,390008
480396641005018,390008
480396617001283,390038
480396625001032,390031
480396642001165,390019
480396617002295,390038
480396642001199,390019
480396620004016,390010
480396617001275,390038
480396644002157,390017
480396630003008,390004
480396625001042,390005
480396617001256,390038
480396617001454,390038
480396621002033,390055
480396642003021,390038
480396617002104,390006
480396637001028,390048
480396619002107,390009
480396642003155,390038
480396642003060,390038
480396631002024,390024
480396631004082,390030
480396640002008,390048
480396631001060,390024
480396620001024,390049
480396642002224,390008
480396644002084,390017
480396642003007,390038
480396642003154,390038
480396644002232,390017
480396642003030,390038
480396645013082,390033
480396630002000,390004
480396628001049,390014
480396641005058,390024
480396620004000,390010
480396631002022,390024
480396641005116,390008
480396645012030,390020
480396638001002,390048
480396642003013,390038
480396644002024,390017
480396631004009,390030
480396641005087,390024
480396642003002,390038
480396632001006,390045
480396617002359,390006
480396641005029,390008
480396641005067,390024
480396617001280,390038
480396617001340,390038
480396619001191,390021
480396642001438,390008
480396617001044,390006
480396619002041,390021
480396642001376,390008
480396617001370,390038
480396642001373,390008
480396641005111,390008
480396644002090,390017
480399900000003,390038
480396621001001,390005
480396621002041,390055
480396615012007,390040
480396617001045,390006
480396629001018,390004
480396640002001,390024
480396640002000,390024
480396607022034,390058
480396645013060,390033
480396617002370,390006
480396619001195,390021
480396631002048,390024
480396619001193,390021
480396617001392,390038
480396642001309,390008
480396644002061,390017
480396644002132,390017
480396621002045,390055
480396645012023,390020
480396624004064,390015
480396642002221,390008
480396642002102,390008
480396641005144,390008
480396617002117,390006
480399900000008,390017
480396625001119,390030
480396625001121,390031
480396641005006,390008
480396645012044,390007
480396642002006,390008
480396642003140,390038
480396617001186,390006
480396617001229,390038
480396644002181,390017
480396617002123,390006
480396619002086,390021
480396642003157,390038
480396642003062,390038
480396641005150,390008
480396637002026,390022
480396617002331,390038
480396645011048,390033
480396620002001,390002
480396621002040,390055
480396641005081,390024
480396642001051,390008
480396643002086,390017
480396643002078,390007
480396635004008,390023
480396629003038,390032
480396605005003,390026
480396617001394,390038
480396645012012,390020
480396642003216,390008
480396642003081,390038
480396617001458,390006
480396617001324,390038
480396631004018,390030
480396642001379,390019
480396644002182,390017
480396645014006,390033
480396641005100,390008
480396631004030,390030
480396624004062,390015
480396642002168,390008
480396645012022,390020
480396627002008,390002
480396645011056,390033
480396627001052,390014
480396645013039,390033
480396645013067,390033
480396624004078,390015
480396617002264,390006
480396641005001,390008
480396617001303,390038
480396619001161,390021
480396620005046,390010
480396621002034,390055
480396642001354,390008
480396620005001,390010
480396620005030,390010
480396641005034,390008
480396644002201,390017
480396642001014,390008
480396645013059,390033
480396608012020,390013
480396642001045,390008
480396645013072,390033
480396642003143,390038
480396630004017,390004
480396617001310,390038
480396642002226,390008
480396617001381,390038
480396644002003,390017
480396642003129,390038
480396642003106,390038
480396641005166,390024
480396617001307,390038
480396644002067,390017
480396631004081,390030
480396617001349,390038
480396645011069,390033
480396619002091,390021
480396641005065,390024
480396636001010,390022
480396637001042,390048
480396638002000,390048
480396630004029,390004
480396642002030,390008
480396624003097,390015
480396644002128,390017
480396644002202,390017
480396641005135,390008
480396642003028,390038
480396644002011,390017
480396642002073,390008
480396642001007,390008
480396625001068,390031
480396617002272,390006
480396640002019,390024
480396642003211,390038
480396619002102,390021
480396637001027,390024
480396641005140,390008
480396641005171,390024
480396642003166,390038
480396629003039,390032
480396642003124,390038
480396642002002,390008
480396644002180,390017
480396619003075,390009
480396642001313,390008
480396641005127,390008
480396621001120,390005
480396631001006,390031
480396642001158,390019
480396640003002,390048
480396619001198,390021
480396645011049,390033
480396624003088,390001
480396632002000,390045
480396617002271,390006
480396644002060,390007
480396631003028,390030
480396641005174,390024
480396641004016,390024
480396640002026,390024
480396642002146,390008
480396645013037,390033
480396617002254,390006
480396642003009,390038
480396619001158,390021
480396625001122,390030
480396617001253,390038
480396631001069,390031
480396621002058,390055
480396607022118,390068
480396624004066,390015
480396642003214,390038
480396619001166,390021
480396645011080,390033
480396621001135,390005
480396640002020,390024
480396617001285,390038
480396626003004,390002
480396622001051,390015
480396645014001,390033
480396619003015,390009
480396644002007,390017
480396644002196,390017
480396641005071,390024
480396617001219,390038
480396617001316,390038
480396643002080,390007
480396644002010,390017
480396645013054,390033
480396645014025,390033
480396645013078,390017
480396619004017,390021
480396617002354,390006
480396628001051,390014
480396642002225,390008
480396642002046,390008
480396630002006,390004
480396642001174,390008
480396641004034,390024
480396642003043,390038
480396619001162,390021
480396625001103,390030
480396607022030,390058
480396645011062,390033
480396617001380,390038
480396619003061,390009
480396636002000,390022
480396617001343,390038
480396641005149,390008
480396642003015,390038
480396642003083,390038
480396619003060,390009
480396620004009,390010
480396617001060,390006
480396619002045,390021
480396631004049,390030
480396601001000,390051
480396642001152,390019
480396641005151,390008
480396617001396,390038
480396644002049,390017
480396641005128,390008
480396617001023,390035
480396641005085,390024
480396617001404,390038
480396642003164,390038
480396642002144,390008
480396642002052,390008
480396636001003,390022
480396620004029,390010
480396619001110,390021
480396631004012,390030
480396644002147,390017
480396619001192,390021
480396630004028,390004
480396624004067,390015
480396620001002,390049
480396617001164,390006
480396618001002,390011
480396615022007,390057
480396645015028,390033
480396642003105,390038
480396642002076,390008
480396642001095,390008
480396645013000,390033
480396642002122,390008
480396641005007,390008
480396643002055,390017
480396645012025,390020
480399900000004,390038
480396631003031,390030
480396641005089,390008
480396617001341,390038
480396644002206,390017
480396619001043,390021
480396620004018,390010
480396642002118,390008
480396642003000,390038
480396643002081,390017
480396617001269,390038
480396617002308,390038
480396642003031,390038
480396621001125,390005
480396634001056,390043
480396642003027,390038
480396641005008,390008
480396642001432,390008
480396642003056,390038
480396617002323,390038
480396630002004,390004
480396629001000,390032
480396640002027,390048
480396642003153,390038
480396642003131,390038
480396642003012,390038
480396641005124,390008
480396620004048,390049
480396617001276,390038
480396645011053,390033
480396642001072,390008
480396642002080,390008
480396621001016,390005
480396642003145,390038
480396641005129,390008
480396641005123,390008
480396617001377,390038
480396641005044,390024
480396620003050,390002
480396617001455,390038
480396645013041,390033
480396645013066,390017
480396624003004,390015
480396642003001,390038
480396644002223,390017
480396645013068,390033
480396617001040,390006
480396644002204,390017
480396642001346,390007
480396642003011,390038
480396641005009,390008
480396617001402,390038
480396644002070,390017
480396641005162,390024
480396636001001,390022
480396621001021,390005
480396629004053,390004
480396616013001,390025
480396619002059,390021
480396631004008,390030
480396631004005,390030
480396630002009,390004
480396627001032,390014
480396627001060,390014
480396629001004,390032
480396642002083,390008
480396620004012,390010
480396642002047,390008
480396637002025,390022
480396641005156,390008
480396644002221,390017
480396619004013,390021
480396631004019,390030
480396645013073,390033
480396617001273,390038
480396619003062,390009
480396642003004,390038
480396642002066,390008
480396631004047,390030
480396643002106,390007
480396619002098,390021
480396617001408,390038
480396617001101,390006
480396642003109,390038
480396641005147,390008
480396641005137,390008
480396619003019,390009
480396617001311,390006
480396645015000,390033
480396620001049,390049
480396642001112,390019
480396641005172,390008
480396625001111,390030
480396617001115,390006
480396641005004,390008
480396642001214,390008
480396642003010,390038
480396642002031,390008
480396626002010,390002
480396641005074,390024
480396642003017,390038
480396620001023,390049
480396645013091,390033
480396620004014,390010
480396617001130,390006
480396619004012,390021
480396618002191,390057
480396642001378,390008
480396643002079,390007
480396620004017,390010
480396620005032,390010
480396617001375,390038
480396620005096,390010
480396621002035,390055
480396619001111,390021
480396642001212,390008
480396642001433,390019
480396641005133,390008
480396617002263,390006
480396619001145,390021
480396620004054,390010
480396620004002,390010
480396645014000,390033
480399900000007,390017
480396617001260,390038
480396619003067,390009
480396631003027,390030
480396641005020,390008
480396641005136,390008
480396642002112,390008
480396617001220,390038
480396642001426,390019
480396616014002,390016
480396617002282,390006
480396641005079,390024
480396621001136,390005
480396641005088,390008
480396631004092,390030
480396642001369,390008
480396644002068,390017
480396644002154,390017
480396642001035,390008
480396644002120,390017
480396619003074,390021
480396644002209,390017
480396644002105,390017
480396644002006,390017
480396644002208,390017
480396617001369,390038
480396617002342,390038
480396621002038,390055
480396620005023,390010
480396624004063,390015
480396642002181,390008
480396642003029,390038
480396631004032,390030
480396644002159,390017
480396611002036,390016
480396628003032,390014
480396629004030,390004
480396620003015,390002
480396642001306,390008
480396642002049,390008
480396621003019,390055
480396642003215,390038
480396642001364,390008
480396627002104,390014
480396617001034,390006
480396621001058,390005
480396607021017,390040
480396602002051,390061
480396614003033,390039
480396635001022,390023
480396617002101,390006
480396620004053,390010
480396619001093,390021
480396632001002,390030
480396629001037,390004
480396636001032,390022
480396628001039,390014
480396617002059,390006
480396614002008,390003
480396618001066,390011
480396617001162,390006
480396619001103,390021
480396604003013,390012
480396624003066,390015
480396606022029,390059
480396643004032,390007
480396620001034,390002
480396618001015,390011
480396642001054,390008
480396629001041,390004
480396617001022,390035
480396621003048,390055
480396605001006,390026
480396641002014,390024
480396642001230,390008
480396606013030,390029
480396615022004,390034
480396634003011,390043
480396604002007,390028
480396617001309,390038
480396620004042,390010
480396642002108,390008
480396617002208,390006
480396622002001,390056
480396619001099,390021
480396643004044,390007
480396644006003,390017
480396617001329,390038
480396615021030,390057
480396610001035,390040
480396616022002,390003
480396615021020,390057
480396642001130,390019
480396645015013,390020
480396628005009,390014
480396607022005,390060
480396619002114,390021
480396633001017,390023
480396624004068,390015
480396617002302,390038
480396619004009,390021
480396608012005,390062
480396645013074,390033
480396606012043,390029
480396635001017,390023
480396605006011,390026
480396607011037,390044
480396621003108,390055
480396644002079,390017
480396642002011,390008
480396624001014,390001
480396630003001,390004
480396606022031,390067
480396642001334,390008
480396642003110,390038
480396615012028,390040
480396617002100,390006
480396609003095,390034
480396642001359,390008
480396617002245,390006
480396622001030,390015
480396644002134,390017
480396643002038,390007
480396642003117,390038
480396621001015,390005
480396623004004,390001
480396618002163,390057
480396620005050,390010
480396621003092,390055
480396617003005,390006
480396634001035,390043
480396604003006,390012
480396629001038,390004
480396602001048,390061
480396642003114,390038
480396643002028,390007
480396604001000,390028
480396619001104,390021
480396625001069,390031
480396617001125,390006
480396645011029,390020
480396642003123,390038
480396624003042,390015
480396619003030,390009
480396603003019,390061
480396613003044,390039
480396642001304,390008
480396640001024,390048
480396630002021,390004
480396624002015,390001
480396609003099,390034
480396624004002,390015
480396617002351,390038
480396621001112,390005
480396644002160,390017
480396618002143,390057
480396609004022,390036
480396624004003,390015
480396621001007,390005
480396605004028,390012
480396615021008,390003
480396629001002,390032
480396642003006,390038
480396621003081,390055
480396617002166,390006
480396606022042,390059
480396617003063,390006
480396640002041,390048
480396607014012,390062
480396608021010,390036
480396609004003,390036
480396645011078,390033
480396629001034,390004
480396605005024,390012
480396619001016,390021
480396606021121,390063
480396624001012,390001
480396602001031,390039
480396634004006,390043
480396644005006,390007
480396617002030,390006
480396643001018,390007
480396605003003,390012
480396618001088,390011
480396620003035,390002
480396604002031,390028
480396642003187,390038
480396642001305,390008
480396639001015,390019
480396634001047,390043
480396645012051,390020
480396645015021,390020
480396640001010,390048
480396618002023,390057
480396643002026,390007
480396606022104,390050
480396614001011,390003
480396638001011,390019
480396637001030,390024
480396619001054,390064
480396628001017,390014
480396627002027,390014
480396635003021,390023
480396620005005,390010
480396606011012,390054
480396642001333,390008
480396617001078,390006
480396616012026,390035
480396617002144,390006
480396642001003,390008
480396623004036,390055
480396645011065,390033
480396642001080,390048
480396619004002,390021
480396606022102,390050
480396625001087,390005
480396618002050,390011
480396613003038,390039
480396642001353,390008
480396627002040,390014
480396619003070,390009
480396616013007,390025
480396616021027,390035
480396645012039,390020
480396609003068,390034
480396624004027,390015
480396604003023,390028
480396633002010,390023
480396616013014,390025
480396618001043,390011
480396621002065,390055
480396642001233,390008
480396606013049,390054
480396627002096,390014
480396625002037,390001
480396607012014,390062
480396628002029,390014
480396610001015,390040
480396624004048,390015
480396630004032,390004
480396640002018,390024
480396611002021,390039
480396642001131,390019
480396643002042,390007
480396607015028,390060
480396629004059,390004
480396617001443,390006
480396644002152,390017
480396618002138,390057
480396621001132,390005
480396642001360,390008
480396606011007,390054
480396602001090,390061
480396642002158,390008
480396619003051,390009
480396625001138,390031
480396613001023,390039
480396643004033,390007
480396643002064,390007
480396620003031,390002
480396643003022,390007
480396624004015,390015
480396617002243,390006
480396626003028,390002
480396614001002,390003
480396621001108,390005
480396628002013,390014
480396605003028,390012
480396601003026,390051
480396619003041,390009
480396642002210,390008
480396603003011,390061
480396609003072,390034
480396629001060,390004
480396642001344,390008
480396617001021,390038
480396624001009,390001
480396614002020,390003
480396620005011,390010
480396603003016,390046
480396630001016,390004
480396630001037,390004
480396610003061,390039
480396643004040,390007
480396640002054,390048
480396604003026,390028
480396616012037,390025
480396641005163,390024
480396639001017,390019
480396629004024,390004
480396642001384,390008
480396608023012,390013
480396607013008,390044
480396638003000,390019
480396631002033,390024
480396644004020,390017
480396628004005,390014
480396613001035,390039
480396605002038,390012
480396619001070,390064
480396617002312,390038
480396609004006,390036
480396645011074,390033
480396605005011,390026
480396615021028,390057
480396609003073,390034
480396642001066,390048
480396606022026,390059
480396642002196,390008
480396616012007,390016
480396621001064,390005
480396634002006,390043
480396633002012,390023
480396609003008,390039
480396645011082,390033
480396607015013,390060
480396634002005,390043
480396626003015,390002
480396639002016,390019
480396629002018,390032
480396615011007,390040
480396644002135,390017
480396642003069,390038
480396619001031,390021
480396602001083,390061
480396624001006,390001
480396629003042,390032
480396602001042,390061
480396644002053,390017
480396630004019,390004
480396631002035,390024
480396618002153,390057
480396619002155,390009
480396604001001,390028
480396613001009,390039
480396617001366,390038
480396621001067,390005
480396627001053,390014
480396609003122,390036
480396644002197,390017
480396615013026,390039
480396608011036,390047
480396602001070,390061
480396619001116,390021
480396610001041,390040
480396628002014,390014
480396607011018,390044
480396618002071,390011
480396639002012,390019
480396627002033,390014
480396617003046,390006
480396611002014,390016
480396608012003,390062
480396606022034,390067
480396613003010,390039
480396610003034,390039
480396619003010,390009
480396642001357,390008
480396643003015,390007
480396637002016,390024
480396618002213,390057
480396613003032,390039
480396626002013,390002
480396642003072,390038
480396613003042,390039
480396623003005,390001
480396616014006,390016
480396616012023,390016
480396605004013,390012
480396623003001,390055
480396644002176,390017
480396606021053,390068
480396641002017,390024
480396605003002,390012
480396628003030,390014
480396621001121,390005
480396620002006,390002
480396609004026,390036
480396645015008,390020
480396630003025,390004
480396613003005,390039
480396620001080,390049
480396642001034,390008
480396628001029,390014
480396644004015,390017
480396619002080,390021
480396620005052,390010
480396641005082,390024
480396644006004,390017
480396603003054,390061
480396619001022,390021
480396609004036,390036
480396643004042,390007
480396617001074,390006
480396645011075,390033
480396619003036,390009
480396606022050,390059
480396618001040,390011
480396624004010,390015
480396608011014,390036
480396605003010,390012
480396626001011,390002
480396620005009,390010
480396619002156,390009
480396617001239,390038
480396604002008,390028
480396629001021,390004
480396619002050,390021
480396632003003,390030
480396603003017,390061
480396642003068,390038
480396602001029,390061
480396605003005,390012
480396627002101,390014
480396642003065,390038
480396642002110,390008
480396607011046,390044
480396642001260,390008
480396608023009,390013
480396606022145,390067
480396642002193,390008
480396617002353,390006
480396634001040,390043
480396616021051,390035
480396618001018,390011
480396634001058,390043
480396609002001,390036
480396617001171,390006
480396627002021,390002
480396640001023,390048
480396619002081,390021
480396610003050,390039
480396628004040,390014
480396607015015,390060
480396641005030,390008
480396612001004,390016
480396631004076,390030
480396640001032,390048
480396631004036,390030
480396629001073,390004
480396644004031,390017
480396606022131,390050
480396625002015,390001
480396642001203,390008
480396631003005,390030
480396635002001,390023
480396619002203,390009
480396606022114,390050
480396620004019,390010
480396603003060,390061
480396628001044,390014
480396617002290,390038
480396628005046,390014
480396621003011,390055
480396624001016,390001
480396619002141,390021
