GEOID10,precinct_assignment
480610125071057,610075
480610101001000,610020
480610127002031,610014
480610127002072,610014
480610102031043,610087
480610142001048,610067
480610125061018,610004
480610140012090,610009
480610120022161,610024
480610120022147,610024
480610125072040,610004
480610120022198,610085
480610122003045,610065
480610102032062,610034
480610142002056,610066
480610125071025,610048
480610141003084,610014
480610121013067,610022
480610119022080,610026
480610101004005,610002
480610116001000,610022
480610101004093,610002
480610101004073,610002
480610114004073,610050
480610125071081,610048
480610130022006,610061
480610132072018,610082
480610120022013,610043
480610114004047,610050
480610121013122,610023
480610122002087,610050
480610126071018,610068
480610144002006,610102
480610142001260,610014
480610122002089,610050
480610127002028,610014
480610119031153,610024
480610119022094,610026
480610133051002,610069
480610108004113,610032
480610111003016,610041
480610102031056,610087
480610142001131,610108
480610101001008,610020
480610142001301,610014
480610118012004,610041
480610142001056,610014
480610126081004,610106
480610122001172,610066
480610101004253,610059
480610101004143,610002
480610125061027,610004
480610101004049,610059
480610121022095,610051
480610125081055,610016
480610118012003,610041
480610122003011,610065
480610122001151,610066
480610101004103,610002
480610123011009,610067
480610119021074,610026
480610123051087,610052
480610124021004,610066
480610125072081,610004
480610133031008,610046
480610132061015,610082
480610107002022,610033
480610123012022,610067
480610142001087,610014
480610122003083,610065
480610101004318,610059
480610118012000,610030
480610108004016,610034
480610114003037,610021
480610125081053,610017
480610102031026,610087
480610102011026,610057
480610102032079,610087
480610125072015,610004
480610144003044,610074
480610144003055,610074
480610133051005,610069
480610101004231,610059
480610128003003,610062
480610133072016,610053
480610108004079,610044
480610108004076,610044
480610141003081,610014
480610121012093,610051
480610123051012,610052
480610120022094,610023
480610126092004,610054
480610121012063,610022
480610121021098,610025
480610102011010,610057
480610123011019,610059
480610143002002,610070
480610122002035,610050
480610124011030,610065
480610125053014,610017
480610144001158,610100
480610126122008,610054
480610120022082,610023
480610142002095,610066
480610125081001,610016
480610142001204,610014
480610142001182,610014
480610125081068,610016
480610121022007,610018
480610121012036,610040
480610125052010,610017
480610130042005,610015
480610125071056,610075
480610121012142,610022
480610120021045,610026
480610101004281,610059
480610117002000,610040
480610121022009,610018
480610124013025,610065
480610124013046,610065
480610101004108,610002
480610104022009,610080
480610125051013,610017
480610125053028,610017
480610142001151,610014
480610101003082,610099
480610122002103,610065
480610119022078,610026
480610123011155,610066
480610124013008,610065
480610130023009,610061
480610120021042,610029
480610122002043,610050
480610119021063,610026
480610120021008,610029
480610122001153,610066
480610142002051,610066
480610142002094,610066
480610123042037,610083
480610125061039,610004
480610113012000,610044
480610118012021,610030
480610103022098,610058
480610119022059,610026
480610119021097,610026
480610120011019,610029
480610101004142,610002
480610119012020,610055
480610101004239,610099
480610120022200,610023
480610121013104,610043
480610123051072,610052
480610123011002,610067
480610126092000,610054
480610123011352,610059
480610126122009,610054
480610142001282,610014
480610123011120,610066
480610127002005,610014
480610101001124,610020
480610122001023,610099
480610123011276,610067
480610139023019,610045
480610123051073,610052
480610123011282,610067
480610122003093,610065
480610125071002,610048
480610123011283,610067
480610101004072,610002
480610125052090,610017
480610142002119,610003
480610101004118,610002
480610122003036,610065
480610123043061,610001
480610108004127,610044
480610142001082,610108
480610124013054,610065
480610101004087,610002
480610123051065,610052
480610101004085,610002
480610119022082,610026
480610121021188,610025
480610142001002,610059
480610101004100,610002
480610120012075,610036
480610121012084,610051
480610123051084,610052
480610119031008,610024
480610101004030,610059
480610130021027,610061
480610123043062,610001
480610124022011,610066
480610108004119,610030
480610124021023,610066
480610121022096,610025
480610102011108,610057
480610119031141,610024
480610141004005,610060
480610126122001,610100
480610113012002,610079
480610126093001,610074
480610127002082,610014
480610141001029,610014
480610108004131,610044
480610114004006,610050
480610112002014,610104
480610122005031,610066
480610125061042,610004
480610141001006,610014
480610123011209,610067
480610122001162,610066
480610120012073,610036
480610125051066,610017
480610121021084,610025
480610127002110,610014
480610103024018,610058
480610103024027,610058
480610121012027,610022
480610142001192,610014
480610144002048,610068
480610122001019,610099
480610142002213,610095
480610101005001,610020
480610131042007,610076
480610123051015,610052
480610132072021,610082
480610102011067,610057
480610117005017,610040
480610123011104,610066
480610123011105,610066
480610135002009,610097
480610119031090,610024
480610102011000,610057
480610122002060,610065
480610125062009,610004
480610125051087,610017
480610121021164,610025
480610120022141,610023
480610125061033,610004
480610125062020,610004
480610101004293,610059
480610101001001,610020
480610142001127,610014
480610120022156,610024
480610132072016,610082
480610142001238,610014
480610131021005,610063
480610101004000,610002
480610101004221,610059
480610101004061,610002
480610101004016,610002
480610127002114,610014
480610101004187,610002
480610101001073,610002
480610103012021,610027
480610103012133,610028
480610122001002,610099
480610120012039,610036
480610119031130,610024
480610121012075,610051
480610121021094,610051
480610114002030,610050
480610123051209,610052
480610120022120,610043
480610142002087,610066
480610126131000,610073
480610142002166,610095
480610102032072,610034
480610122001166,610066
480610101004245,610059
480610125071013,610048
480619801001002,610060
480610103022044,610058
480610123011013,610067
480610119021015,610026
480610120012043,610036
480610102011034,610057
480610128001026,610062
480610123011017,610067
480610144002044,610068
480610125042016,610098
480610120022058,610043
480610127002063,610014
480610114004033,610050
480610123051014,610052
480610127002135,610014
480610122004018,610099
480610114004106,610050
480610120022019,610043
480610142001057,610014
480610142001259,610014
480610125072050,610004
480610125053027,610017
480610144003054,610102
480610125071005,610048
480610125062026,610004
480610114004046,610050
480610124011059,610095
480610103022037,610058
480610123011326,610067
480610124022031,610066
480610142001094,610108
480610123051008,610052
480610142001100,610108
480610142001200,610014
480610122001108,610066
480610101004259,610059
480610101001045,610020
480610123051035,610052
480610121013036,610079
480610121013136,610023
480610121022100,610051
480610101004316,610002
480610122004033,610099
480610122001148,610066
480610120022023,610085
480610125061034,610004
480610123012006,610067
480610117005019,610040
480610122003097,610065
480610113011000,610030
480610124022003,610066
480610127002103,610014
480610108004117,610030
480610123051205,610052
480610124013034,610065
480610127002012,610014
480610125071053,610075
480610103024060,610058
480610101004089,610002
480610113021011,610044
480610125042075,610062
480610123051248,610052
480610108004138,610044
480610142001161,610014
480610128003030,610062
480610102011038,610057
480610141001111,610014
480610125072057,610004
480610119014001,610058
480610101004195,610099
480610125061028,610004
480610123011290,610067
480610108004068,610034
480610125051096,610017
480610123011097,610066
480610125081044,610016
480610124012028,610003
480610103022014,610058
480610135001032,610038
480610101004283,610059
480610142001109,610108
480610120012074,610036
480610122001145,610066
480610122004030,610065
480610142001290,610108
480610102031064,610087
480610102011064,610057
480610123011115,610066
480610121013135,610023
480610125042014,610098
480610114004016,610050
480610103012124,610027
480610125071008,610048
480610119031001,610024
480610122001143,610066
480610131042001,610076
480610125052083,610017
480610128003004,610062
480610142002168,610095
480610101001136,610002
480610142001139,610014
480610142001128,610014
480610142001292,610014
480610128003027,610062
480610142001241,610014
480610142001207,610014
480610104021037,610080
480610101004250,610059
480610125051082,610017
480610121021033,610025
480610130031006,610047
480610119022030,610026
480610119031131,610024
480610122001000,610099
480610121022020,610051
480610103024025,610058
480610114002024,610050
480610118012020,610041
480610141004011,610060
480610125081060,610016
480610121012140,610022
480610121012070,610022
480610125053016,610017
480610144002001,610102
480610125051021,610017
480610101004212,610059
480610133053004,610069
480610122001054,610099
480610127002112,610014
480610119011010,610055
480610133081006,610077
480610101004104,610002
480610119014005,610058
480610144001112,610054
480610141001014,610014
480610123041009,610001
480610124013038,610065
480610142001001,610059
480610124013014,610065
480610113021008,610044
480610144001030,610100
480610142001269,610014
480610119022032,610026
480610121021189,610025
480610121013015,610079
480610114002022,610050
480610101003004,610099
480610122001011,610099
480610101004078,610002
480610122003026,610065
480610125062041,610004
480610144003053,610102
480610123011123,610066
480610114004041,610050
480610121013023,610079
480610114002023,610050
480610142002005,610066
480610144003067,610074
480610125071060,610075
480610127002105,610014
480610121012037,610022
480610131043000,610076
480610142001078,610108
480610101003003,610099
480610108004099,610044
480610131043008,610076
480610119031005,610024
480610102011002,610057
480610143002005,610069
480610127002009,610014
480610123051285,610001
480610120022152,610024
480610123011245,610066
480610103022073,610058
480610127002026,610014
480610123051000,610052
480610101004099,610002
480610122005038,610066
480610122001154,610066
480610123051057,610052
480610122003043,610065
480610101004088,610002
480610108003032,610030
480610122001138,610066
480610142002079,610066
480610103024043,610058
480610123051089,610052
480610114003015,610050
480610101001014,610020
480610125081056,610016
480610123011000,610059
480610142001152,610014
480610120022075,610023
480610142001130,610014
480610127002017,610014
480610127002164,610014
480610123011218,610067
480610125051061,610017
480610101004022,610002
480610114004032,610044
480610120021000,610029
480610101004306,610059
480610125072011,610004
480610123011001,610059
480610123011012,610059
480610120022119,610043
480610121013082,610079
480610101004203,610059
480610119021053,610026
480610102011006,610057
480610103021080,610058
480610125052017,610017
480610122003000,610065
480610119011051,610055
480610121013059,610022
480610122002036,610050
480610135002022,610097
480610125062037,610004
480610141001095,610014
480610124011089,610065
480610127002060,610014
480610118012009,610041
480610131021000,610063
480610130022015,610061
480610121013124,610023
480610121021019,610025
480610101004208,610059
480610126081016,610102
480610123011332,610066
480610102011102,610057
480610122002109,610065
480610122002108,610065
480610125072034,610048
480610125051041,610017
480610120021006,610029
480610123011339,610067
480610144003056,610074
480610123042050,610014
480610120022136,610023
480610123051004,610052
480610125071026,610048
480610122004007,610099
480610125061003,610004
480610101004225,610059
480610125051026,610017
480610122004061,610065
480610131043007,610076
480610117005016,610040
480610116004001,610022
480610127001007,610068
480610128003011,610011
480610128003007,610062
480610120022088,610023
480610105002019,610039
480610144001061,610100
480610122001057,610066
480610120022071,610023
480610118021012,610043
480610141004015,610053
480610119031073,610024
480610116001004,610022
480610142001125,610014
480610121012127,610018
480610121012131,610018
480610125062034,610004
480610127002065,610014
480610119031047,610024
480610114002005,610050
480610141001078,610014
480610101004217,610059
480610101004252,610059
480610101004095,610002
480610142002156,610095
480610144001127,610054
480610141004006,610060
480610125062017,610004
480610101001078,610002
480610119022083,610026
480610123051007,610052
480610128001002,610062
480610142002101,610066
480610125053048,610017
480610122003029,610065
480610130021005,610061
480610124011025,610065
480610144002011,610102
480610114002000,610050
480610123011004,610059
480610123051063,610052
480610122003002,610065
480610110003049,610041
480610101002019,610081
480610128001024,610062
480610114004071,610050
480610122004019,610066
480610124013051,610065
480610124011040,610065
480610123051283,610001
480610125061037,610004
480610121021116,610025
480610101004101,610002
480610125072088,610048
480610119031029,610024
480610101003006,610099
480610101004145,610002
480610120022068,610023
480610142001073,610108
480610142001302,610014
480610142002018,610066
480610123011278,610067
480610133082009,610077
480610101004151,610002
480610126071029,610086
480610101004092,610002
480610101004294,610059
480610101004083,610002
480610123012000,610067
480610101004086,610002
480610142002322,610066
480610123051059,610052
480610123051260,610052
480610123051245,610052
480610115001002,610021
480610123051051,610052
480610123011219,610067
480610144002040,610102
480610142002001,610066
480610102032042,610087
480610123051055,610052
480610125053059,610017
480610130022001,610061
480610122002073,610065
480610122003065,610050
480619900000002,610014
480610128003000,610062
480610101004264,610059
480610115003027,610021
480610121021146,610025
480610101002078,610050
480610142001145,610014
480610108004140,610034
480610102031028,610087
480610104022042,610080
480610139023013,610045
480610101004268,610059
480610123011220,610067
480610121012020,610022
480610125081047,610016
480610108004066,610044
480610120022010,610036
480610121012097,610022
480610127002055,610014
480610139023022,610045
480610101004031,610059
480610142001159,610014
480610142001189,610014
480610121012091,610051
480610125072058,610048
480610120022121,610043
480610122001083,610099
480610101004292,610059
480610101001044,610020
480610133082008,610077
480610142001096,610108
480610121013080,610079
480610125061032,610004
480610125071001,610048
480610144003101,610074
480610122003102,610065
480610103022071,610058
480610125051046,610017
480610118021000,610103
480610144002009,610102
480610142001279,610014
480610125071030,610048
480610125081041,610017
480610125081087,610016
480610131043013,610096
480610122004002,610099
480610101003084,610099
480610128003023,610062
480610103024046,610058
480610141001000,610014
480610120022174,610025
480610103024006,610058
480610121012045,610022
480610101004018,610002
480610120022128,610024
480610121013041,610043
480610104021024,610080
480610101004128,610002
480610113021001,610044
480610124011046,610065
480610114004097,610050
480610125081061,610016
480610125081015,610016
480610142001261,610014
480610125053022,610017
480610120022189,610025
480610123041011,610001
480610125051092,610017
480610101004003,610059
480610101004194,610099
480610135001014,610038
480610124022002,610066
480610127002007,610014
480610119031021,610024
480610123011240,610066
480610125071003,610048
480610101002024,610081
480610125061068,610004
480610142001059,610059
480610121012143,610022
480610125062008,610004
480610141004027,610053
480610123051039,610052
480610123042006,610083
480610124022024,610066
480610104012047,610064
480610119022106,610026
480610142001212,610014
480610122001049,610066
480610122002056,610065
480610131022029,610063
480610124011034,610065
480610122003047,610050
480610118011000,610103
480610127002039,610014
480610123011312,610067
480610125042000,610048
480610144003021,610074
480610120022017,610043
480610123051066,610052
480610102032061,610034
480610101004269,610059
480610119011009,610055
480610135001043,610013
480610142001190,610014
480610119031052,610024
480610142002127,610095
480610119031015,610024
480610113012004,610079
480610126134010,610073
480610101004317,610059
480610120021038,610029
480610123051288,610014
480610103022001,610027
480610101004028,610002
480610125081086,610075
480610131063019,610063
480610101004141,610002
480610108004105,610044
480610142001272,610014
480610144003095,610102
480610103023018,610064
480610139023030,610006
480610125051078,610017
480610123012005,610067
480610125061077,610004
480610127002001,610014
480610101001028,610020
480610125081058,610016
480610125042099,610075
480610142001051,610067
480610103024005,610058
480610142001133,610014
480610122001043,610099
480610122001077,610066
480610125051063,610017
480610121012130,610018
480610125061023,610004
480610123042068,610014
480610123051264,610052
480610125072097,610004
480610102031007,610087
480610142001250,610108
480610101004165,610002
480610120012048,610041
480610142002030,610066
480610123011100,610066
480610119031149,610024
480610124021018,610066
480610121013053,610040
480610122003072,610065
480610133072010,610077
480610120022091,610023
480610141001096,610014
480610101002079,610044
480610142001312,610014
480610125071048,610075
480610128003034,610009
480610114004028,610044
480610123042071,610083
480610123011267,610066
480610125061074,610004
480610125072103,610048
480610125072100,610098
480610125053053,610017
480610123011034,610059
480610125051067,610017
480610125071016,610048
480610101004148,610002
480610102011076,610057
480610122001135,610066
480610123011148,610066
480610123011150,610066
480610123011361,610066
480610125081049,610016
480610122002003,610065
480610101004098,610002
480610119031020,610024
480610124013049,610065
480610144001105,610054
480610142001103,610014
480610141003080,610014
480610133072001,610077
480610125052102,610017
480610129001013,610049
480610109001079,610041
480610121012021,610022
480610123011018,610059
480610114002002,610050
480610123011318,610067
480610123011054,610067
480610101004266,610059
480610121021062,610025
480610122002049,610050
480610117005018,610040
480610125053054,610017
480610123042076,610014
480610122002025,610050
480610142001208,610014
480610142001210,610014
480610123011251,610066
480610144003022,610074
480610142002167,610095
480610122004054,610065
480610108004067,610034
480610122002000,610099
480610125042085,610098
480610144001149,610100
480610125072101,610098
480610103022007,610027
480610119021019,610026
480610143002004,610069
480610122002105,610065
480610106013023,610042
480610101004107,610002
480610101004120,610002
480610101004134,610002
480610144002047,610068
480610114002012,610050
480610103022039,610058
480610122003040,610065
480610101004276,610059
480610124013000,610065
480610113023006,610044
480610123051299,610052
480610123042059,610083
480610123042057,610083
480610115001000,610021
480610122004017,610065
480610122001001,610099
480610120022057,610043
480610142001288,610108
480610122004025,610065
480610120022015,610043
480610132072008,610082
480610128003008,610062
480610127002011,610014
480610142001091,610014
480610122001053,610099
480610119022053,610026
480610102011003,610057
480610121012071,610022
480610123051077,610052
480610125042006,610048
480610122003064,610050
480610122004011,610099
480610121022014,610051
480610101004251,610059
480610123042070,610014
480610121022010,610018
480610123051068,610052
480610121012132,610018
480610101004011,610002
480610123042000,610059
480610127002069,610014
480610132071018,610082
480610141004012,610060
480610102032024,610087
480610120022020,610043
480610125061059,610004
480610142001156,610014
480610114003016,610050
480610123051300,610014
480610142001226,610014
480610114004066,610050
480610132061035,610082
480610123012048,610067
480610123012047,610067
480610120022170,610024
480610126122000,610054
480610119031146,610024
480610119031135,610024
480610131042000,610076
480610101004193,610002
480610101004064,610059
480610105001029,610039
480610123011077,610067
480610123011020,610059
480610123041005,610001
480610108004011,610034
480610125072033,610048
480610129001015,610049
480610103012032,610027
480610119022079,610026
480610139023020,610045
480610103024026,610058
480610125062038,610004
480610144001173,610100
480610125061029,610004
480610123011029,610059
480610101004323,610002
480610133031000,610046
480610123041045,610001
480610126092001,610100
480610142001099,610108
480610102011124,610057
480610122001044,610099
480610138011006,610008
480610142001274,610014
480610141003008,610053
480610125061031,610004
480610125062028,610004
480610122002075,610065
480610140012082,610007
480610140012081,610007
480610116001003,610022
480610103012045,610027
480610125061004,610004
480610121012129,610018
480610110003041,610041
480610114002065,610050
480610136003000,610012
480610123011014,610059
480610142001148,610014
480610125051040,610017
480610142001097,610108
480610129001003,610049
480610127002111,610014
480610119031019,610024
480610103022043,610058
480610102011025,610057
480610101004038,610059
480610119022112,610026
480610124011091,610095
480610119031031,610024
480610101003058,610081
480610121022002,610022
480610125072030,610048
480610121021193,610025
480610101004329,610059
480610120021044,610026
480610142001117,610014
480610127002148,610014
480610104011011,610028
480610120022016,610043
480610121021181,610025
480610123051246,610052
480619801001000,610060
480610122001046,610099
480610120022199,610043
480610142001185,610014
480610142002209,610095
480610122001152,610066
480610120022079,610023
480610119021065,610026
480610127002170,610014
480610142001180,610014
480610125053001,610017
480610101005006,610020
480610122001092,610066
480610143001008,610069
480610114003004,610050
480610114003025,610050
480610101004081,610002
480610103022091,610058
480610108004125,610030
480610101004138,610002
480610144002007,610102
480610101004122,610002
480610121022033,610018
480610142001107,610014
480610101003085,610099
480610142001308,610108
480610121021005,610051
480610101004164,610002
480610127002134,610014
480610122004016,610065
480610121012134,610018
480610142002162,610095
480610119014009,610058
480610131021002,610063
480619900000001,610052
480610132072009,610082
480610125051027,610017
480610127002093,610014
480610119011057,610026
480610135001026,610038
480610123051269,610001
480610101004140,610002
480610121021117,610025
480610116003030,610018
480610135002019,610009
480610119022104,610026
480610114002070,610050
480610116004010,610022
480610123051079,610052
480610123051290,610001
480610142001046,610014
480610125072095,610004
480610112002005,610104
480610132072011,610082
480610125081088,610016
480610123051022,610052
480610142001183,610014
480610142002086,610066
480610101004106,610002
480610122003032,610065
480610101004075,610002
480610122003100,610065
480610101004076,610002
480610121022015,610051
480610123051032,610052
480610142001136,610014
480610142001000,610059
480610125061063,610004
480610142001137,610014
480610127002053,610014
480610108004015,610034
480610141001106,610014
480610144003014,610074
480610119031042,610024
480610117002024,610040
480610144001150,610100
480610104022017,610080
480610114004026,610044
480610130021046,610015
480610144003028,610074
480610144002008,610102
480610108004001,610034
480610119022054,610026
480610123011086,610067
480610121012033,610022
480610121012076,610051
480610121021002,610022
480610122002053,610065
480610135002029,610009
480610122001161,610066
480610125071032,610048
480610142001176,610014
480610123042055,610083
480610123051016,610052
480610135001041,610038
480610119031151,610024
480610123042064,610083
480610123011257,610066
480610144003066,610074
480610125072086,610048
480610121012124,610018
480610123011076,610067
480610102032100,610087
480610122001144,610066
480610142001086,610108
480610120022131,610024
480610125071004,610048
480610122002044,610050
480610144003058,610074
480610141001100,610014
480610142001170,610014
480610142001178,610014
480610130031024,610047
480610103024023,610058
480610121022032,610018
480610121021038,610025
480610142001187,610014
480610121013123,610023
480610128003006,610062
480610142002202,610095
480610106021015,610056
480610127001006,610068
480610103012018,610027
480610119022105,610026
480610110003048,610041
480610119031139,610024
480610123011116,610066
480610120021024,610029
480610120012020,610036
480610125051085,610017
480610101004275,610059
480610101004274,610059
480610124011047,610065
480610144001122,610100
480610101004050,610059
480610101004237,610099
480610121022078,610051
480610125052003,610017
480610144002043,610102
480610142001201,610014
480610123011330,610067
480610129002000,610047
480610123042029,610083
480610125062013,610004
480610140011000,610009
480610101004233,610059
480610113023011,610044
480610114004015,610050
480610125072063,610048
480610130021000,610061
480610117004023,610021
480610142001120,610014
480610121012032,610040
480610123011021,610059
480610144001148,610100
480610123011118,610066
480610101001018,610020
480610114004018,610050
480610101003035,610081
480610127002064,610014
480610123011128,610066
480610142001055,610014
480610144003031,610074
480610121012023,610022
480610123051210,610052
480610124011095,610095
480610119021046,610026
480610121012155,610022
480610123011325,610067
480610104022034,610080
480610102011115,610057
480610132031000,610071
480610122003019,610065
480610127002122,610014
480610120022148,610024
480610141001097,610014
480610123051067,610052
480610101004067,610002
480610123051003,610052
480610142002022,610066
480610122003037,610065
480610142002102,610066
480610124013017,610065
480610120021009,610029
480610121021017,610025
480610101004121,610002
480610122003095,610065
480610119011056,610026
480610139023028,610006
480610113021012,610044
480610111002023,610041
480610125051054,610017
480610119031145,610024
480610133091000,610077
480610141001091,610014
480610141001081,610014
480610141001022,610014
480610140012083,610007
480610102032014,610087
480610101001016,610020
480610108004103,610044
480610125052039,610017
480610120022083,610023
480610122001016,610099
480610103022003,610027
480610108004093,610044
480610101004271,610059
480610123011079,610067
480610101002015,610081
480610101004303,610059
480610123051091,610052
480610135002032,610009
480610135002031,610009
480610122003103,610065
480610142002135,610095
480610123041001,610001
480610122001067,610066
480610120022182,610025
480610141002018,610053
480610141001090,610014
480610125041030,610098
480610103022021,610058
480610121021182,610025
480610127002173,610014
480610135001017,610013
480610102031025,610087
480610114004027,610044
480610101002018,610081
480610116004000,610022
480610119031011,610024
480610124011035,610065
480610125061026,610004
480610102011081,610087
480610102011101,610057
480610114004022,610044
480610123011136,610066
480610123011244,610066
480610123011266,610066
480610144003033,610074
480610124011055,610095
480610125062106,610004
480610118012024,610041
480610119031041,610024
480610119031026,610024
480610119031137,610024
480610125081000,610016
480610125052048,610017
480610122002040,610050
480610101004032,610059
480610123011235,610067
480610144003002,610074
480610131042003,610076
480610131061015,610096
480610125051052,610050
480610125071079,610075
480610119014000,610058
480610135001028,610038
480610123042048,610014
480610121013125,610023
480610126081002,610102
480610123011291,610067
480610124011099,610095
480610123011081,610067
480610127002044,610014
480610127002073,610014
480610101001023,610020
480610127002061,610014
480610142002170,610095
480610114004096,610050
480610121021183,610025
480610123051204,610052
480610132061010,610082
480610101001093,610002
480610121021184,610025
480610121022089,610025
480610121021118,610025
480610122002112,610065
480610122005044,610066
480610130022007,610061
480610119031051,610024
480610101004051,610059
480610101004040,610059
480610125071011,610048
480610144001085,610100
480610141004025,610053
480610144003025,610074
480610127002098,610014
480610123042056,610083
480610119031038,610024
480610105001057,610039
480610144002039,610102
480610127002000,610014
480610101004077,610002
480610124013053,610065
480610121012147,610018
