GEOID10,0
481130124005010,1131061
481130182062004,1131715
481130182061004,1131715
481130182063002,1131715
481130184021002,1131714
481130182064004,1131715
481130182051010,1131729
481130181103026,1131716
481130182063012,1131715
481130181103032,1131716
481130181201000,1132712
481130193021013,1132223
481130181232015,1132710
481130010022013,1131120
481130010022001,1131120
481130010022006,1131120
481130010022007,1131120
481130010022017,1131120
481130011012018,1131019
481130011011019,1131019
481130015041002,1131131
481130015042003,1131122
481130015032008,1131130
481130015043007,1131070
481130015044004,1131070
481130137111007,1132311
481130139012001,1132302
481130137143000,1132411
481130139012004,1132302
481130139021015,1132303
481130139013004,1132302
481130139013018,1132302
481130139021009,1132303
481130140012000,1132310
481130137122011,1132300
481130139023005,1132301
481130139023009,1132301
481130137121014,1132301
481130137122013,1132301
481130100002219,1134117
481130100002250,1134117
481130100002371,1134117
481130100002368,1134117
481130132004024,1132016
481130132003015,1132016
481130131012004,1132020
481130132003006,1132016
481130171012051,1133080
481130171011044,1133079
481130171011062,1133079
481130171011056,1133079
481130140022097,1132400
481130099001018,1132309
481130099002162,1134001A
481130099002258,1134000A
481130072014004,1134087A
481130072021004,1134120
481130072023001,1134088
481130072015006,1134087A
481130004063016,1134087A
481130100002021,1134087A
481130100002054,1134086
481130136081058,1132052
481130136073004,1132051
481130136073011,1132051
481130136071002,1132051
481130136051019,1132047
481130136054004,1132047
481130136071004,1132051
481130136071005,1132051
481130136074004,1132051
481130006033009,1131022
481130198004010,1132200
481130198003016,1132201
481130006032006,1131022
481130006031002,1131022
481130006034001,1132201
481130117011005,1131107
481130117022011,1131106
481130136171014,1132043
481130136201015,1132048
481130171021004,1133031
481130171021030,1133031
481130170013003,1133013
481130171021043,1133031
481130170032000,1133921
481130171012027,1133014
481130198003025,1132201
481130198003024,1132201
481130198003031,1132201
481130006012010,1134018
481130137163002,1132407
481130100002110,1134086
481130176022014,1131312
481130178054026,1131311
481130178054003,1131311
481130176022001,1131312
481130177044022,1133307
481130177034002,1133307
481130177044001,1133306
481130178131021,1133303
481130178131018,1133303
481130099002242,1134000A
481130098043001,1134008
481130073012033,1132029
481130077002012,1132025
481130119002015,1131135
481130172014006,1133404
481130173044024,1133318
481130177022018,1133306
481130177021025,1133305
481130177021035,1133305
481130203001126,1133020
481130178051028,1131087D
481130178051006,1131312
481130190362032,1132509
481130190362014,1132509
481130190381021,1132508
481130181371030,1133700
481130185011077,1131707
481130183003026,1131726
481130192081011,1131127
481130190401119,1131503
481130190191000,1131030
481130190183003,1131027
481130190046008,1131027
481130190323025,1131027
481130190264008,1132709
481130190265009,1132708
481130181232024,1132712
481130181231067,1132711
481130190371016,1132509
481130190361015,1132509
481130190361012,1132509
481130190362008,1132701
481130190361018,1132509
481130190422051,1132701
481130190421078,1132701
481130181231001,1132941
481130183003014,1131714
481130183005029,1131718
481130181112012,1131717
481130181112002,1131717
481130182051015,1131729
481130192043018,1131500
481130019002022,1133008A
481130021001046,1133008A
481130021001045,1133008A
481130130101013,1131047
481130190402005,1131503
481130181221104,1132942
481130181221003,1132942
481130181221055,1132942
481130136201010,1132048
481130181042050,1133500
481130181241005,1132922
481130136251001,1132053
481130136152000,1132055
481130172024026,1133404
481130192024002,1131501
481130190432003,1132702
481130170015075,1133920
481130170015097,1133920
481130170015092,1133920
481130169033006,1133940A
481130169022024,1133950
481130048004011,1134072
481130049001023,1134040
481130089003017,1133035
481130089003016,1133035
481130059022027,1133048
481130166183048,1133609
481130167042003,1133802
481130141192005,1132801
481130048003010,1134071
481130048001023,1134071
481130048001025,1133096
481130041001029,1133033
481130048001000,1133096
481130041002040,1133033
481130048001016,1134071
481130041001016,1133033
481130041001012,1133033
481130169031029,1133940A
481130166113012,1133614
481130141372008,1134664
481130143123026,1134634
481130143123031,1134634
481130143123032,1134634
481130143124018,1134630
481130142061003,1134634
481130141372037,1134664
481130142061010,1134634
481130141381010,1134664
481130142064005,1134627A
481130166052088,1133600
481130166052086,1133600
481130201001037,1134646
481130169031080,1133940A
481130167052013,1133802
481130051001006,1134074
481130051001016,1134074
481130047003009,1134075
481130047003008,1134075
481130051001013,1134069
481130047001022,1134075
481130051001011,1134069
481130042012012,1134078
481130042012010,1134078
481130042011019,1134080
481130042011008,1134080
481130042013012,1134078
481130042013008,1134078
481130042013020,1134078
481130020001021,1133084
481130165101017,1133077
481130101022001,1134084
481130101023015,1134085
481130101022012,1134085
481130165093002,1133203
481130165093009,1133203
481130065023007,1134113
481130065021002,1134061
481130065013009,1134061
481130064022009,1134062
481130064022039,1134062
481130165142021,1133104
481130165142023,1133104
481130165142011,1133104
481130166253026,1133110
481130166253011,1133110
481130166253027,1133110
481130166151014,1133100
481130166152027,1133107
481130163012043,1134510
481130153051005,1134605
481130167034029,1133800
481130108051001,1133002
481130108036022,1133003
481130061001003,1133046
481130060021030,1133046
481130060013014,1134043
481130057002018,1134047
481130087015005,1133061
481130166211017,1133614
481130166211016,1133614
481130166103006,1133605
481130166202058,1133612
481130166111029,1133615
481130166203032,1133612
481130112002024,1133058
481130113003026,1133060
481130113002022,1133059
