ratio,var,type,eps
6.434595225897867,442447.14666331944,eq,0.25
5.835944923695783,401283.5444848333,eq,0.25
6.650555630893278,457296.731078187,eq,0.25
5.859115587886993,402876.7751229368,eq,0.25
6.71207047420551,461526.53356698935,eq,0.25
4.300336558592948,295694.0682738772,eq,0.25
4.556548702535817,313311.3896512598,eq,0.25
4.124694291371382,283616.7864500133,eq,0.25
6.193038950606276,425837.5727881468,eq,0.25
6.055273143096162,416364.7021100829,eq,0.25
7.102232870659916,488354.36546413664,eq,0.25
4.260859702088865,292979.612755499,eq,0.25
7.095654214308271,487902.0125764292,eq,0.25
7.820932776935984,537772.6601160229,eq,0.25
6.3975964234738685,439903.0838298762,eq,0.25
4.460618056605937,306715.133153506,eq,0.25
5.085717020532018,349697.36331122334,eq,0.25
5.612329843035049,385907.619361987,eq,0.25
6.489193871948422,446201.38672173396,eq,0.25
4.806992321594454,330532.0633319523,eq,0.25
8.052869099047427,553720.7594638686,eq,0.25
6.364315623971957,437614.6734075656,eq,0.25
5.860564009651179,402976.36958913563,eq,0.25
6.5454890105929575,450072.27876542346,eq,0.25
7.14772051656018,491482.12695191463,eq,0.25
6.750658209865837,464179.85253107816,eq,0.25
6.526258359841023,448749.96613269916,eq,0.25
5.281140646849113,363134.8248482903,eq,0.25
7.163505443005278,492567.5092363845,eq,0.25
7.3322277709447095,504168.9713259875,eq,0.25
6.025313411125979,414304.6505513377,eq,0.25
5.51447056620279,379178.74889089575,eq,0.25
5.878368204030832,404200.59811095655,eq,0.25
5.671468125723015,389974.0079249457,eq,0.25
3.0093749853153353,206926.67195813335,eq,0.25
5.512741989954365,379059.89081170724,eq,0.25
5.8315220106390955,400979.4219731335,eq,0.25
6.548034167805281,450247.2855073969,eq,0.25
5.572507214180855,383169.38830150693,eq,0.25
8.522573422975114,586017.9484246909,eq,0.25
5.9664540374386315,410257.43996106734,eq,0.25
6.865841627392594,472099.94270590844,eq,0.25
5.156912383395815,354592.8049122684,eq,0.25
7.078286763495763,486707.814839502,eq,0.25
6.0270783095198395,414426.0061659646,eq,0.25
5.785318062542939,397802.4070589014,eq,0.25
7.270769795942571,499943.07914088777,eq,0.25
6.661881736185314,458075.5217858139,eq,0.25
6.296347295124527,432941.1248615771,eq,0.25
7.6420884161687725,525475.2001608419,eq,0.25
7.2631913635543945,499421.9809725315,eq,0.25
4.4125668694166205,303411.1008221278,eq,0.25
5.208397876732016,358132.9824714523,eq,0.25
6.022207940774905,414091.11629663425,eq,0.25
5.494974086984731,377838.1577119367,eq,0.25
5.911144945809622,406454.3491811992,eq,0.25
8.15067123981938,560445.7012205704,eq,0.25
6.124663979757621,421136.06326142227,eq,0.25
6.027418252100342,414449.38084914087,eq,0.25
4.2582542802362795,292800.4621758493,eq,0.25
4.599033503662245,316232.6734888649,eq,0.25
6.299009574933596,433124.18503300805,eq,0.25
4.253483404803589,292472.413534377,eq,0.25
9.179482744072313,631187.4803893745,eq,0.25
5.883427340828041,404548.4678000234,eq,0.25
7.605247892837463,522942.02070552553,eq,0.25
8.622937812583963,592919.0721551031,eq,0.25
6.228924374202639,428305.0789357149,eq,0.25
6.408402745873794,440646.13391211414,eq,0.25
5.9501404695757225,409135.7079329528,eq,0.25
6.998091579388248,481193.5394050968,eq,0.25
6.25110597504979,429830.3009051943,eq,0.25
3.5104167371301744,241378.64378651412,eq,0.25
4.224969618370976,290511.78617480345,eq,0.25
5.1761961303788215,355918.7684779748,eq,0.25
6.597221167790999,453629.4170996095,eq,0.25
6.983069783593709,480160.6305034921,eq,0.25
10.603640602063022,729113.5438859652,eq,0.25
5.669007945137029,389804.84423362825,eq,0.25
5.534054568813104,380525.3582378686,eq,0.25
5.523883038455876,379825.9568884811,eq,0.25
5.443285621943297,374284.0236801728,eq,0.25
9.680294770806402,665623.6561648682,eq,0.25
6.293836232652668,432768.4624971604,eq,0.25
5.559592921437712,382281.39274393383,eq,0.25
5.806300231788987,399245.1552952406,eq,0.25
7.762399035643611,533747.8402308334,eq,0.25
3.946348599668853,271353.61531907873,eq,0.25
8.503890763298706,584733.3160312438,eq,0.25
5.873500713273786,403865.90613403195,eq,0.25
6.469666579514109,444858.67680505593,eq,0.25
5.485784381907256,377206.2673369459,eq,0.25
5.541380777559347,381029.1133369599,eq,0.25
6.988302850343687,480520.4597344758,eq,0.25
7.880916961045442,541897.2134363841,eq,0.25
6.14806732798565,422745.29341224575,eq,0.25
7.946899019030801,546434.1846461811,eq,0.25
6.05566839490746,416391.8798936082,eq,0.25
1.0,68760.68052929957,eq,0.25
38.0925471728178,1676332.4586863352,tp,0.25
43.322737993852044,1906496.605983878,tp,0.25
68.28540241332158,3005024.4737005234,tp,0.25
44.73946409083977,1968842.2383374742,tp,0.25
51.61164707849125,2271265.2648672606,tp,0.25
47.90196860108145,2108014.0542102405,tp,0.25
54.17448106415925,2384047.478587676,tp,0.25
44.858575888041955,1974083.971607676,tp,0.25
60.03981402276018,2642162.2214768473,tp,0.25
34.571004227197264,1521360.4974357607,tp,0.25
59.89625679406542,2635844.722123278,tp,0.25
41.18622002668804,1812475.2111773035,tp,0.25
44.053956082483275,1938675.200153233,tp,0.25
51.597585726269266,2270646.469252575,tp,0.25
50.88751915969983,2239398.686635988,tp,0.25
42.5519296112424,1872575.768258484,tp,0.25
50.72087270980102,2232065.103722174,tp,0.25
26.59735929199468,1170465.6161279,tp,0.25
46.29062469773295,2037103.908059213,tp,0.25
20.598451345908146,906472.660732359,tp,0.25
57.07128410222661,2511526.6134720626,tp,0.25
42.26304682072358,1859862.9508061467,tp,0.25
32.034573202322065,1409740.1944686903,tp,0.25
52.80499710321785,2323780.8231455693,tp,0.25
31.73967707290085,1396762.7490002366,tp,0.25
48.74818649761183,2145253.4260128015,tp,0.25
38.684387052596854,1702377.4589410464,tp,0.25
40.27876228238635,1772540.8674654525,tp,0.25
64.36230585656399,2832381.408724649,tp,0.25
59.5407608632151,2620200.4711596523,tp,0.25
52.48588436445885,2309737.6813326813,tp,0.25
43.33232360534675,1906918.4384124638,tp,0.25
43.24762324909244,1903191.043764707,tp,0.25
43.046557622775225,1894342.781814869,tp,0.25
58.29885367483664,2565548.065766288,tp,0.25
43.24501263502725,1903076.1589008847,tp,0.25
45.87605642688253,2018860.0703443137,tp,0.25
51.24231209142801,2255012.0008328618,tp,0.25
37.72958901097831,1660359.818550817,tp,0.25
56.84506322383975,2501571.34848146,tp,0.25
35.994375626071765,1583998.568496594,tp,0.25
70.1057068937659,3085130.313601889,tp,0.25
45.93821314877827,2021595.3909824074,tp,0.25
39.12682516549651,1721847.7602114975,tp,0.25
47.05677047504852,2070819.5592802484,tp,0.25
42.97750204888486,1891303.8645316416,tp,0.25
63.88623207678064,2811430.908193411,tp,0.25
54.14450291264141,2382728.2350040744,tp,0.25
47.06034827158743,2070977.0067841273,tp,0.25
88.60803057563757,3899359.0289547676,tp,0.25
50.59932350484044,2226716.107849608,tp,0.25
38.38142756239056,1689045.170480634,tp,0.25
48.93243583806053,2153361.656436051,tp,0.25
39.01405172830363,1716884.9581078105,tp,0.25
49.954005175542996,2198317.690262073,tp,0.25
51.13695380139866,2250375.515890896,tp,0.25
46.013151642331984,2024893.1969437476,tp,0.25
43.484508898274655,1913615.631569759,tp,0.25
81.6658891056644,3593857.35099891,tp,0.25
60.847490315357994,2677705.499253748,tp,0.25
51.768616667336374,2278172.9997481536,tp,0.25
54.28758938633035,2389025.0179195236,tp,0.25
31.02673481059776,1365388.4161144388,tp,0.25
22.74094191807499,1000756.8909850314,tp,0.25
62.46666631097553,2748960.3110011835,tp,0.25
54.61843513290884,2403584.492277899,tp,0.25
43.924138225273374,1932962.3270610035,tp,0.25
55.21309188075524,2429753.4539823844,tp,0.25
41.82059743080459,1840392.1532697608,tp,0.25
47.75099452690323,2101370.162957264,tp,0.25
53.70978405071669,2363597.63354176,tp,0.25
62.90588650239953,2768289.0017304784,tp,0.25
58.982444344945655,2595630.7279616003,tp,0.25
34.417064436387804,1514586.0943787391,tp,0.25
63.499783461167425,2794424.527521942,tp,0.25
39.741857467933016,1748913.3855958404,tp,0.25
38.84852529760909,1709600.6636949193,tp,0.25
46.908120821364804,2064277.9584176966,tp,0.25
29.9191365231907,1316646.5204375135,tp,0.25
61.71305530989855,2715796.2756165946,tp,0.25
33.6615225212638,1481337.0855772435,tp,0.25
29.320890538302805,1290319.6077688332,tp,0.25
51.09260899578615,2248424.0413233084,tp,0.25
49.03139242322061,2157716.422604667,tp,0.25
45.17971954701558,1988216.4877924414,tp,0.25
38.794915136848985,1707241.4501671435,tp,0.25
41.15582536877783,1811137.6384653924,tp,0.25
69.49782452024452,3058379.3339634277,tp,0.25
42.241336162661945,1858907.5334473902,tp,0.25
77.08002096078884,3392047.8057449707,tp,0.25
63.90327616393272,2812180.964533621,tp,0.25
58.6166647105786,2579533.9237485845,tp,0.25
60.219781401442006,2650082.0163128385,tp,0.25
56.653462255226785,2493139.596166644,tp,0.25
79.79478484307651,3511515.9734393475,tp,0.25
46.490311913440166,2045891.5105200317,tp,0.25
31.613938521285174,1391229.3932384048,tp,0.25
56.83443399218867,2501103.5896322876,tp,0.25
44.188650845657826,1944602.6904441863,tp,0.25
68.19711516944176,3001139.231478934,tp,0.25
50.882745293271434,2239188.6038811896,tp,0.25
70.71849772344908,3112097.2988634123,tp,0.25
45.68703386806697,2010541.7856854033,tp,0.25
38.08808488025084,1676136.087311215,tp,0.25
49.85650622217315,2194027.069855926,tp,0.25
43.49763588640626,1914193.3087775854,tp,0.25
51.15444891871774,2251145.420641488,tp,0.25
43.11126050825149,1897190.1510549055,tp,0.25
52.29991688197362,2301553.840915398,tp,0.25
30.155844965842974,1327063.309943946,tp,0.25
33.10412757104312,1456807.8976727515,tp,0.25
28.988896164734943,1275709.5859714414,tp,0.25
47.77432234950174,2102396.746609834,tp,0.25
46.5967673344582,2050576.276724981,tp,0.25
55.378800737831114,2437045.776403037,tp,0.25
30.936746763217073,1361428.3269129037,tp,0.25
55.998542883285666,2464318.6670744885,tp,0.25
60.724163192228424,2672278.2628287175,tp,0.25
47.11269268138787,2073280.5186175883,tp,0.25
31.094697310052418,1368379.2306507425,tp,0.25
37.62878857071539,1655923.910153933,tp,0.25
43.03066123823747,1893643.2322348552,tp,0.25
49.89557528663669,2195746.375750426,tp,0.25
35.306793882100315,1553740.2717701944,tp,0.25
62.98729365095165,2771871.4727284904,tp,0.25
49.170775377929935,2163850.2253694655,tp,0.25
45.59136526225125,2006331.7130830493,tp,0.25
49.90413397171393,2196123.0163970483,tp,0.25
55.77703761445361,2454570.921138029,tp,0.25
52.538834621364856,2312067.8545800787,tp,0.25
50.160748396836176,2207415.805200274,tp,0.25
39.65322267525762,1745012.8488515627,tp,0.25
56.09695347551314,2468649.405821914,tp,0.25
57.50955789796232,2530813.6563219484,tp,0.25
46.42638584597388,2043078.3265824039,tp,0.25
41.65365622960558,1833045.5992839541,tp,0.25
45.18063253245711,1988256.665392616,tp,0.25
43.23162466226508,1902486.9965853426,tp,0.25
18.832423568823682,828755.3667893357,tp,0.25
40.14622460955191,1766708.3038943382,tp,0.25
44.898574429705,1975844.1808524316,tp,0.25
50.262433896211746,2211890.6622479707,tp,0.25
42.768162800781596,1882091.5066685553,tp,0.25
67.61044845889522,2975321.886031852,tp,0.25
44.999532691672286,1980287.0344831042,tp,0.25
53.123781976432085,2337809.53663335,tp,0.25
36.795090127624626,1619235.4798799243,tp,0.25
54.12781347142298,2381993.7855091416,tp,0.25
45.03490506565388,1981843.6607275275,tp,0.25
43.27788935937401,1904522.9595022653,tp,0.25
56.218519304748455,2473999.1332762046,tp,0.25
50.8761333896441,2238897.6349256635,tp,0.25
47.90719719131992,2108244.1479209648,tp,0.25
60.41650214992393,2658739.0739383427,tp,0.25
56.1372605215057,2470423.1913659615,tp,0.25
31.401453093318587,1381878.5819554979,tp,0.25
38.968967687936505,1714900.9521579521,tp,0.25
44.87635965631731,1974866.578973429,tp,0.25
40.88570203363959,1799250.3652807847,tp,0.25
45.28201476440868,1992718.1766006604,tp,0.25
65.13545764519019,2866405.372333213,tp,0.25
46.51393693896453,2046931.173132881,tp,0.25
46.410161012307945,2042364.322995623,tp,0.25
30.79760761119192,1355305.2531327314,tp,0.25
34.29555509954161,1509238.8529757257,tp,0.25
48.54872336834129,2136475.684886948,tp,0.25
29.59573237259904,1302414.5271698765,tp,0.25
74.44711260420628,3276181.840708237,tp,0.25
43.48970254134684,1913844.1873662833,tp,0.25
58.92711699451763,2593195.9463505195,tp,0.25
69.67774768726592,3066297.18318415,tp,0.25
46.304441546700296,2037711.9438593828,tp,0.25
49.05158059342005,2158604.840090462,tp,0.25
45.48016510996156,2001438.1462693529,tp,0.25
53.42061830160539,2350872.363977179,tp,0.25
48.178320149702984,2120175.411361308,tp,0.25
23.9315995866484,1053153.967188895,tp,0.25
30.137476222237343,1326254.9596650396,tp,0.25
37.319844094036846,1642328.2413781343,tp,0.25
51.912425075584714,2284501.5527190277,tp,0.25
53.89290644473195,2371656.270618652,tp,0.25
86.57180143089728,3809751.0278629684,tp,0.25
41.41878988832885,1822709.874829801,tp,0.25
40.65278865578163,1789000.5845666141,tp,0.25
41.78978825097379,1839036.338759863,tp,0.25
41.02874051881715,1805545.0363737058,tp,0.25
78.68052610124137,3462480.972239792,tp,0.25
47.25588324480134,2079581.882192426,tp,0.25
40.20509763618544,1769299.1194950687,tp,0.25
44.45144308880006,1956167.3454690066,tp,0.25
61.52109603476304,2707348.755365568,tp,0.25
27.472177680098238,1208963.605059449,tp,0.25
67.31625762091286,2962375.4782077554,tp,0.25
44.734814287991284,1968637.6152282336,tp,0.25
49.64368438358264,2184661.4542060187,tp,0.25
41.81575792043573,1840179.1817328702,tp,0.25
39.98557455188648,1759638.6032273646,tp,0.25
54.41387532200612,2394582.4623216647,tp,0.25
61.651568703751536,2713090.444652047,tp,0.25
46.950155575634824,2066127.7749357692,tp,0.25
63.45731821586232,2792555.7664556876,tp,0.25
46.19139491598205,2032737.119373155,tp,0.25
1.0,44006.83553875173,tp,0.25
5.133838661673984,508328.9857502377,md,0.25
5.481097513461587,542712.9529052215,md,0.25
8.496816194568664,841315.4839741174,md,0.25
5.847975775614472,579039.5434321578,md,0.25
6.680554888566011,661477.6806496388,md,0.25
6.032901611939572,597350.0453807137,md,0.25
6.773766555624918,670707.0692803857,md,0.25
5.759096991167863,570239.1768195991,md,0.25
7.5069253128894875,743301.0622035451,md,0.25
4.656383641236759,461053.59548678994,md,0.25
7.61589509163635,754090.7462505617,md,0.25
5.30356223088239,525134.2294439473,md,0.25
5.849943397819699,579234.3682924304,md,0.25
6.659724763585814,659415.1779100646,md,0.25
6.396893039799972,633390.7949132917,md,0.25
5.546012473935053,549140.5323817324,md,0.25
6.382839416176389,631999.2700303571,md,0.25
3.6960958950773213,365970.33942777687,md,0.25
6.099030497019084,603897.8220633375,md,0.25
3.075258399808416,304497.878938951,md,0.25
7.292207495991269,722040.6959787158,md,0.25
5.62368547382665,556831.3539788021,md,0.25
4.49183915977743,444761.16113441275,md,0.25
6.588465229885349,652359.3881047845,md,0.25
4.399094219272647,435577.98561076086,md,0.25
6.377864494327507,631506.6762532077,md,0.25
5.201886839362412,515066.8019197921,md,0.25
5.251060202568557,519935.72116166743,md,0.25
8.088782920593712,800913.9143142705,md,0.25
7.456422237542483,738300.4810088023,md,0.25
6.713609916417952,664750.6367920595,md,0.25
5.557961452767035,550323.6650609412,md,0.25
5.601804721575357,554664.8229807818,md,0.25
5.553700573638498,549901.7724950562,md,0.25
7.1560111598869485,708555.1640098882,md,0.25
5.605312363584823,555012.1334871204,md,0.25
5.891714128225914,583370.3130349001,md,0.25
6.8076653323291785,674063.5695360115,md,0.25
5.1457071272107715,509504.14637493086,md,0.25
7.3370278767255535,726478.6030071711,md,0.25
4.9716186456375695,492266.7092249193,md,0.25
8.640066007965027,855499.4186770713,md,0.25
5.926030195716993,586768.1314963375,md,0.25
5.248851552213473,519717.03080755513,md,0.25
6.020919080821778,596163.5905091765,md,0.25
5.592294298379916,553723.1448144839,md,0.25
7.945936004946242,786769.8726850093,md,0.25
6.923890201086076,685571.6190770316,md,0.25
6.065917009705618,600619.0775351216,md,0.25
10.710095260150887,1060464.151615105,md,0.25
6.386609041523349,632372.5209164014,md,0.25
5.209755438803898,515845.91428326105,md,0.25
6.259313244490664,619768.27920562,md,0.25
5.163996815853808,511315.1068453113,md,0.25
6.320373267984945,625814.1606324067,md,0.25
6.670588276529987,660490.8327719561,md,0.25
5.9715142999308,591271.7573573075,md,0.25
5.680014503338235,562408.7942387932,md,0.25
9.847742364511708,975077.9519918959,md,0.25
7.667989200245162,759248.8642082548,md,0.25
6.612894406934798,654778.2523524993,md,0.25
6.881345095085299,681358.999240833,md,0.25
4.489608023967382,444540.24437443365,md,0.25
3.4036773453429,337016.40561783017,md,0.25
7.693460056192889,761770.8706878813,md,0.25
7.003805861454127,693484.4985533037,md,0.25
5.795300130401962,573823.8444066877,md,0.25
7.156899788803915,708643.1519397469,md,0.25
5.456037781916049,540231.6540644895,md,0.25
6.089708818985221,602974.8325709294,md,0.25
6.7333906889548025,666709.2375007415,md,0.25
7.905252960436395,782741.625574848,md,0.25
7.4690315688963205,739548.9987438717,md,0.25
4.688339843784907,464217.7510242436,md,0.25
7.852530438095886,777521.2849927373,md,0.25
5.3040934844730305,525186.8317200808,md,0.25
5.232135402741736,518061.8749161063,md,0.25
5.987495157552619,592854.1080468536,md,0.25
4.116767962826591,407623.34405545157,md,0.25
7.755198776943059,767883.953581339,md,0.25
4.596333844059503,455107.7420026314,md,0.25
4.095902799667763,405557.371997307,md,0.25
6.641932699319931,657653.4899064664,md,0.25
6.42893126638064,636563.0720914913,md,0.25
5.857242040758255,579957.0461962,md,0.25
5.335272265956841,528274.0106154585,md,0.25
5.476948486034753,542302.13537808,md,0.25
8.536425537080296,845237.4180729593,md,0.25
5.453577886106431,539988.0865462328,md,0.25
9.392899114185289,930041.4747375874,md,0.25
8.011924181127327,793303.7170225915,md,0.25
7.231031887989705,715983.3699080228,md,0.25
7.629707524111283,755458.3895002692,md,0.25
7.208903328202488,713792.3021526755,md,0.25
9.731757104013015,963593.627353604,md,0.25
6.118154606571344,605791.4030370932,md,0.25
4.327943014101903,428532.9219960118,md,0.25
7.3254141462990905,725328.6650762163,md,0.25
5.873730166791494,581589.6242602456,md,0.25
8.30758011008716,822578.201166624,md,0.25
6.5833441666078665,651852.3240785542,md,0.25
8.731085206312162,864511.719185267,md,0.25
6.010588643154384,595140.7182983637,md,0.25
5.003195704830679,495393.32373901363,md,0.25
6.325521304051731,626323.8953796185,md,0.25
5.779021592527228,572212.0187937919,md,0.25
6.563621143465337,649899.4414480935,md,0.25
5.796604047373581,573952.9522410716,md,0.25
6.61957200056222,655439.4368227517,md,0.25
4.229639480218342,418799.3602369048,md,0.25
4.454414581051558,441055.5522519456,md,0.25
4.052484626803888,401258.30511392636,md,0.25
6.0725459549714875,601275.4450693702,md,0.25
5.9718246242150546,591302.4842342244,md,0.25
6.988493771264713,691968.3661251834,md,0.25
4.220660271789353,417910.28050254885,md,0.25
6.983166951439951,691440.9290362444,md,0.25
7.736003726006782,765983.3483194899,md,0.25
6.341072922012277,627863.7447410088,md,0.25
4.416338026391597,437285.38772463845,md,0.25
4.9727700495551534,492380.71592130885,md,0.25
5.514482774164523,546018.6071788595,md,0.25
6.389745113704615,632683.0402950183,md,0.25
4.731215035335754,468463.05440660246,md,0.25
7.935840456604255,785770.2581300007,md,0.25
6.30547800271317,624339.3002818843,md,0.25
5.802716904706557,574558.2191325509,md,0.25
6.45625662954507,639268.7033078222,md,0.25
7.0644575467352055,699489.9482167568,md,0.25
6.650525852907824,658504.3442740452,md,0.25
6.435493538454713,637212.837954321,md,0.25
5.167678086709285,511679.60927781,md,0.25
7.061036362985901,699151.198407899,md,0.25
7.213337431190679,714231.3465448427,md,0.25
5.905802522757616,584765.2807725138,md,0.25
5.408083378274324,535483.4305670438,md,0.25
5.804977191009184,574782.0222396288,md,0.25
5.5448751735758535,549027.9221545351,md,0.25
2.937072712034282,290815.3705586584,md,0.25
5.437028413291274,538349.4342072661,md,0.25
5.744977059015414,568841.0863724841,md,0.25
6.387527252347269,632463.4379100172,md,0.25
5.499934245837279,544578.0791186468,md,0.25
8.418249864200618,833536.2089204902,md,0.25
5.859907943124407,580221.0115319266,md,0.25
6.8058814287287825,673886.9356432024,md,0.25
5.082525679981372,503248.21137095074,md,0.25
6.9450561117430984,687667.3697629825,md,0.25
5.955629283533377,589698.8964230111,md,0.25
5.721742504556784,566540.5081345106,md,0.25
7.186773066235161,711601.0658553177,md,0.25
6.572175297896092,650746.43429931,md,0.25
6.229400074261016,616806.4152894578,md,0.25
7.557694208778941,748327.9637203004,md,0.25
7.1657400246685,709518.4712528342,md,0.25
4.33922558327325,429650.0698694624,md,0.25
5.14261830577014,509198.30554635136,md,0.25
5.935661969425944,587721.8252298391,md,0.25
5.420618422630552,536724.5927468187,md,0.25
5.821370867353574,576405.2483318457,md,0.25
8.034219377772601,795511.284389755,md,0.25
6.0475242671917275,598797.913146562,md,0.25
5.92568189793862,586733.6446594719,md,0.25
4.173328136398752,413223.6711324266,md,0.25
4.528202008283844,448361.642395783,md,0.25
6.233489430273716,617211.3244288559,md,0.25
4.190400958490895,414914.14309890696,md,0.25
9.039528841385332,895052.3829089564,md,0.25
5.7877462957551895,573075.8985989658,md,0.25
7.483595961524176,740991.0976138373,md,0.25
8.535405175234857,845136.3865571341,md,0.25
6.116853486254856,605662.5721145796,md,0.25
6.356211569740829,629362.7036979651,md,0.25
5.81472507197171,575747.2123769595,md,0.25
6.901098402741963,683314.8805039675,md,0.25
6.123302624480175,606301.1359863883,md,0.25
3.4470696077146017,341312.9069639833,md,0.25
4.165980235935607,412496.1159761439,md,0.25
5.089442272846239,503933.0604415093,md,0.25
6.483745678902282,641990.541974726,md,0.25
6.895436161044779,682754.2314908832,md,0.25
10.44949226507055,1034660.4470379404,md,0.25
5.603989745863696,554881.1739909182,md,0.25
5.453861243156319,540016.1432521924,md,0.25
5.408390422011335,535513.832619329,md,0.25
5.381222687289043,532823.8090430892,md,0.25
9.576519392885874,948222.7064018892,md,0.25
6.221573120690212,616031.4265076981,md,0.25
5.443384886029793,538978.8227706898,md,0.25
5.720478630939097,566415.3652080311,md,0.25
7.66803467070667,759253.3664832781,md,0.25
3.89710303336997,385873.1376009362,md,0.25
8.367370848551218,828498.4038538627,md,0.25
5.785430909717533,572846.6397706881,md,0.25
6.364453163551262,630178.7482405992,md,0.25
5.3811620816089665,532817.8081486486,md,0.25
5.469924451835393,541606.6479629629,md,0.25
6.874886321015567,680719.4812722285,md,0.25
7.8303020652410416,775320.3342085737,md,0.25
6.056319607071098,599668.7870666144,md,0.25
7.814502299440323,773755.914394502,md,0.25
5.966382985500841,590763.6783093197,md,0.25
1.0,99015.3799621914,md,0.25
1.6450009471582843,651521.5752841689,bt,0.25
1.5078534197700004,597202.7171432651,bt,0.25
2.0406172359209873,808209.9638884533,bt,0.25
1.6986508874840425,672770.2521893843,bt,0.25
1.901298663222086,753031.2382421657,bt,0.25
1.7008086966422755,673624.8773641377,bt,0.25
1.8124523992960557,717842.6519187376,bt,0.25
1.562261510130494,618751.6681035111,bt,0.25
1.8727287465120281,741715.7936080275,bt,0.25
1.4693908738826325,581969.1827618612,bt,0.25
2.003078773794505,793342.4235258533,bt,0.25
1.5399082867724259,609898.4164867958,bt,0.25
1.7843578157759878,706715.4684702614,bt,0.25
1.8378385605069023,727897.1335110313,bt,0.25
1.7365293738032006,687772.4630505207,bt,0.25
1.6567459513208052,656173.3194834071,bt,0.25
1.732203666881052,686059.2169925143,bt,0.25
1.2969092533971354,513655.85000639723,bt,0.25
1.8337859238859082,726292.0400915255,bt,0.25
1.2765847701574138,505606.10428433237,bt,0.25
1.9308463278236556,764733.9311922449,bt,0.25
1.738325235828313,688483.7348936255,bt,0.25
1.5145389990239218,599850.6178236426,bt,0.25
1.704068726901919,674916.049903525,bt,0.25
1.5137637239569786,599543.5612023282,bt,0.25
1.8761260314354231,743061.3274381466,bt,0.25
1.643559457103576,650950.6565422544,bt,0.25
1.5217537623666961,602708.1079585309,bt,0.25
2.026891434885969,802773.7022693822,bt,0.25
1.836719943808079,727454.092481167,bt,0.25
1.7748682974966574,702957.0354379171,bt,0.25
1.6349458113177775,647539.122900892,bt,0.25
1.6133508931175709,638986.2067775085,bt,0.25
1.5553040935033782,615996.1030999545,bt,0.25
1.776601726332536,703643.5798972049,bt,0.25
1.5986641067356284,633169.3358413822,bt,0.25
1.6899757352152125,669334.358196872,bt,0.25
1.9728227206147542,781359.1651188561,bt,0.25
1.733775131160016,686681.6135232288,bt,0.25
2.020599191308503,800281.5867148323,bt,0.25
1.7114393818775842,677835.2827154679,bt,0.25
2.0184174197281504,799417.470946755,bt,0.25
1.640703858637705,649819.6638737837,bt,0.25
1.6362238410347185,648045.3012929956,bt,0.25
1.6648920497727466,659399.6756171207,bt,0.25
1.6810874166125103,665814.0372221858,bt,0.25
1.9747725726049195,782131.4264615611,bt,0.25
1.8569099953776371,735450.5949916312,bt,0.25
1.702357440313921,674238.2751365858,bt,0.25
2.344508371753318,928569.5490147739,bt,0.25
1.6970543058446212,672137.9076387126,bt,0.25
1.698408155656026,672674.1154526644,bt,0.25
1.75659037026279,695717.8517979865,bt,0.25
1.5394950956547175,609734.7673847282,bt,0.25
1.7166602911404603,679903.0839731151,bt,0.25
1.8961490556945357,750991.6768581795,bt,0.25
1.6784370872542274,664764.3437484445,bt,0.25
1.617442138827811,640606.591771581,bt,0.25
2.172432249141311,860416.8183633797,bt,0.25
2.004663181965399,793969.9466340784,bt,0.25
1.8358002606164214,727089.8413584998,bt,0.25
1.8356615601277941,727034.9074321704,bt,0.25
1.670658886231332,661683.6976296273,bt,0.25
1.3931569262097663,551775.8495824746,bt,0.25
1.891207184420813,749034.3918106118,bt,0.25
1.8852344093462572,746668.8054368685,bt,0.25
1.7178769585835145,680384.9591297617,bt,0.25
1.9833379645497522,785523.848613332,bt,0.25
1.5616467873149926,618508.2000509179,bt,0.25
1.6451619078599187,651585.3256242942,bt,0.25
1.7535766212751904,694524.2217935151,bt,0.25
2.1138059033413965,837197.1787426863,bt,0.25
1.9555883205672815,774533.2824423725,bt,0.25
1.5036537868948665,595539.4041639327,bt,0.25
1.9382359954540347,767660.69418511,bt,0.25
1.6131758477616747,638916.8780478097,bt,0.25
1.636932784747926,648326.0866175358,bt,0.25
1.6472875763965174,652427.2211355942,bt,0.25
1.4559708867323164,576654.0422547562,bt,0.25
1.8837429889545632,746078.1112098007,bt,0.25
1.4980223025760935,593308.9899256349,bt,0.25
1.4675824401556363,581252.9317514014,bt,0.25
1.9433488550525921,769685.701128488,bt,0.25
1.8904668833093776,748741.187027271,bt,0.25
1.6749929946450774,663400.2711951646,bt,0.25
1.7882160238409446,708243.5562203609,bt,0.25
1.8236653001557748,722283.6504751514,bt,0.25
2.031906547962284,804759.995576601,bt,0.25
1.631375206898408,646124.9438877779,bt,0.25
2.164585030301951,857308.8369432769,bt,0.25
2.0473019619356996,810857.5266336128,bt,0.25
1.7184349363826854,680605.9526649432,bt,0.25
1.974199142897177,781904.3130199863,bt,0.25
1.9135367095371834,757878.2574657027,bt,0.25
2.241672570079909,887840.2451091371,bt,0.25
1.8000723261130036,712939.381318019,bt,0.25
1.4960607239673225,592532.0841205423,bt,0.25
1.9837331802996003,785680.378363885,bt,0.25
1.7924406242601434,709916.7578831426,bt,0.25
1.9014883750102023,753106.3757813002,bt,0.25
1.8472629748564409,731629.781381994,bt,0.25
2.145318075745088,849677.9376386288,bt,0.25
1.7619398420207941,697836.5717128497,bt,0.25
